pitch_name,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,count,pfx_z_inches,pfx_x_inches,pitch_group,launch_angle_group
Four-Seam,2024-04-12,95.2,1.45,6.17,"Skubal, Tarik",622534,669373,,ball,,,,,13.0,Manuel Margot walks.   Edouard Julien to 2nd.,R,R,L,DET,MIN,B,,,2,1,2024,0.83,1.43,-0.85,1.54,,,666397.0,2,3,Top,,,,,668670,,,-7.905297405720513,-138.14137757796067,-9.69506822224496,12.412210912561116,31.277944806695817,-11.810970344007744,3.51,1.73,,,,95.2,2287.0,6.5,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,53.99,,,,,,,,18,4,1,0,0,1,0,1,0,1,Standard,Standard,135.0,0.0,0.066,,,2-1,17.16,-9.959999999999999,Fastballs,Other
Four-Seam,2024-04-12,95.5,1.46,6.14,"Skubal, Tarik",622534,669373,,ball,,,,,13.0,Manuel Margot walks.   Edouard Julien to 2nd.,R,R,L,DET,MIN,B,,,1,1,2024,0.69,1.61,-1.19,1.73,,,666397.0,2,3,Top,,,,,668670,,,-8.53933306254562,-138.51114274018644,-9.579857644991504,10.8114340853212,30.646171499284492,-9.476915552979928,3.56,1.7,,,,95.4,2164.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.08,,,,,,,,18,3,1,0,0,1,0,1,0,1,Infield shade,Standard,137.0,0.0,0.043,,,1-1,19.32,-8.28,Fastballs,Other
Sinker,2024-04-12,94.7,1.55,6.04,"Skubal, Tarik",622534,669373,,called_strike,,,,,4.0,Manuel Margot walks.   Edouard Julien to 2nd.,R,R,L,DET,MIN,S,,,1,0,2024,1.36,1.34,-0.72,2.29,,,666397.0,2,3,Top,,,,,668670,,,-8.97403432841168,-137.55651006201663,-7.135111166407385,19.1731825483707,28.048115538029226,-13.745916263724109,3.53,1.73,,,,95.1,1100.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.07,,,,,,,,18,2,1,0,0,1,0,1,0,1,Infield shade,Standard,130.0,0.0,-0.04,,,1-0,16.080000000000002,-16.32,Fastballs,Other
Knuckle Curve,2024-04-12,76.0,1.79,6.26,"Skubal, Tarik",622534,669373,,ball,,,,,11.0,Manuel Margot walks.   Edouard Julien to 2nd.,R,R,L,DET,MIN,B,,,0,0,2024,-0.41,-0.34,-0.77,4.05,,,666397.0,2,3,Top,,,,,668670,,,-4.64605152344821,-110.70612132043478,2.8788651523529376,-2.790077490713209,14.7006354732672,-35.55256633380527,3.51,1.6,,,,77.1,2175.0,6.5,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.04,,,,,,,,18,1,1,0,0,1,0,1,0,1,Standard,Standard,323.0,0.0,0.028,,,0-0,-4.08,4.92,Breaking balls,Other
Sinker,2024-04-12,96.9,1.88,6.02,"Skubal, Tarik",666397,669373,single,hit_into_play,,,,,6.0,Edouard Julien singles on a ground ball to shortstop Javier Báez.,R,L,L,DET,MIN,X,6.0,ground_ball,3,2,2024,1.39,0.89,0.62,2.42,,,,2,3,Top,113.8,152.95,,,668670,,,-6.562922392584304,-141.08752622433283,-6.226774835632056,20.028031198380205,25.80957904330161,-19.16459882975702,3.31,1.64,50.0,87.4,2.0,97.9,2071.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.1,0.306,0.285,0.9,1.0,1.0,0.0,Topped,17,7,1,0,0,1,0,1,0,1,Infield shade,Strategic,135.0,-0.014,0.102,66.06605,6.32689,3-2,10.68,-16.68,Fastballs,Burner
Sinker,2024-04-12,97.5,1.83,6.02,"Skubal, Tarik",666397,669373,,foul,,,,,14.0,Edouard Julien singles on a ground ball to shortstop Javier Báez.,R,L,L,DET,MIN,S,,,3,2,2024,1.32,1.27,0.88,2.14,,,,2,3,Top,,,,,668670,,,-5.594583518381279,-141.68857814200248,-7.794413730438212,19.076776195135626,34.80488080838856,-13.49528320139702,3.31,1.64,172.0,70.6,48.0,97.4,2100.0,6.5,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.0,,,,,,,,17,6,1,0,0,1,0,1,0,1,Infield shade,Strategic,143.0,0.0,0.0,69.16258,6.64218,3-2,15.24,-15.84,Fastballs,Under
Sinker,2024-04-12,97.3,1.87,5.97,"Skubal, Tarik",666397,669373,,ball,,,,,8.0,Edouard Julien singles on a ground ball to shortstop Javier Báez.,R,L,L,DET,MIN,B,,,2,2,2024,1.14,1.19,-0.13,1.53,,,,2,3,Top,,,,,668670,,,-7.980364143140617,-141.19085217707385,-9.10786642889765,17.079457586930058,32.70886928527794,-14.272376330331092,3.26,1.61,,,,97.4,2247.0,6.5,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,53.98,,,,,,,,17,5,1,0,0,1,0,1,0,1,Infield shade,Strategic,144.0,0.0,0.041,,,2-2,14.28,-13.68,Fastballs,Other
Slider,2024-04-12,90.2,1.71,6.1,"Skubal, Tarik",666397,669373,,ball,,,,,13.0,Edouard Julien singles on a ground ball to shortstop Javier Báez.,R,L,L,DET,MIN,B,,,1,2,2024,-0.28,0.5,-1.11,1.52,,,,2,3,Top,,,,,668670,,,-6.430689767201885,-131.19435348125427,-6.566626293490354,-2.0009371423951032,25.721625204311252,-25.219635533209672,3.37,1.65,,,,90.7,2198.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.06,,,,,,,,17,4,1,0,0,1,0,1,0,1,Infield shade,Strategic,155.0,0.0,0.015,,,1-2,6.0,3.3600000000000003,Breaking balls,Other
Four-Seam,2024-04-12,98.9,1.65,6.1,"Skubal, Tarik",666397,669373,,ball,,,,,12.0,Edouard Julien singles on a ground ball to shortstop Javier Báez.,R,L,L,DET,MIN,B,,,0,2,2024,0.9,1.51,1.27,4.45,,,,2,3,Top,,,,,668670,,,-3.14748201306138,-144.03833104533757,-2.5879904595773517,13.292920703419432,34.033183816937964,-10.79833989416977,3.33,1.64,,,,99.0,2273.0,6.3,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.18,,,,,,,,17,3,1,0,0,1,0,1,0,1,Infield shade,Strategic,141.0,0.0,0.009,,,0-2,18.12,-10.8,Fastballs,Other
Sinker,2024-04-12,96.0,1.73,6.05,"Skubal, Tarik",666397,669373,,foul,,,,,3.0,Edouard Julien singles on a ground ball to shortstop Javier Báez.,R,L,L,DET,MIN,S,,,0,1,2024,1.22,1.36,0.77,3.11,,,,2,3,Top,,,,,668670,,,-5.315030982839331,-139.66762529290926,-5.267933774589451,17.138212657894787,31.359452691004314,-13.40925136198689,3.31,1.64,204.0,73.1,43.0,96.2,2137.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.07,,,,,,,,17,2,1,0,0,1,0,1,0,1,Standard,Strategic,145.0,0.0,-0.022,,,0-1,16.32,-14.64,Fastballs,Under
Sinker,2024-04-12,96.6,1.64,6.12,"Skubal, Tarik",666397,669373,,called_strike,,,,,2.0,Edouard Julien singles on a ground ball to shortstop Javier Báez.,R,L,L,DET,MIN,S,,,0,0,2024,1.27,1.23,0.05,2.99,,,,2,3,Top,,,,,668670,,,-7.157568274063083,-140.4393802695478,-5.564542930882875,18.49885209340524,32.71801311129965,-14.761824472053396,3.38,1.68,,,,96.6,2014.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.08,,,,,,,,17,1,1,0,0,1,0,1,0,1,Standard,Strategic,144.0,0.0,-0.016,,,0-0,14.76,-15.24,Fastballs,Other
Changeup,2024-04-12,86.9,1.56,6.09,"Skubal, Tarik",467793,669373,field_out,hit_into_play,,,,,9.0,"Carlos Santana grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",R,R,L,DET,MIN,X,6.0,ground_ball,1,2,2024,1.18,0.76,0.43,1.84,,,,1,3,Top,112.28,154.48,,,668670,,,-5.133020717540502,-126.45576105320012,-5.632554883126398,13.714864437119797,22.5136957856454,-23.109681231863476,3.37,1.62,13.0,87.5,-7.0,87.5,1792.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.15,0.143,0.112,0.0,1.0,0.0,0.0,Topped,16,4,1,0,0,1,0,1,0,1,Standard,Standard,129.0,0.018,-0.115,70.42336,7.31009,1-2,9.120000000000001,-14.16,Offspeed balls,Topped
Changeup,2024-04-12,82.7,1.54,6.21,"Skubal, Tarik",467793,669373,,called_strike,,,,,8.0,"Carlos Santana grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",R,R,L,DET,MIN,S,,,1,1,2024,1.35,0.6,-0.22,1.94,,,,1,3,Top,,,,,668670,,,-6.612733711979986,-120.18224643966722,-4.315007585869372,14.389094961117834,25.754438924495396,-25.70300582166031,3.46,1.7,,,,82.0,1628.0,6.2,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.34,,,,,,,,16,3,1,0,0,1,0,1,0,1,Standard,Standard,133.0,0.0,-0.038,,,1-1,7.199999999999999,-16.200000000000003,Offspeed balls,Other
Changeup,2024-04-12,83.8,1.57,6.18,"Skubal, Tarik",467793,669373,,called_strike,,,,,7.0,"Carlos Santana grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",R,R,L,DET,MIN,S,,,1,0,2024,1.29,0.63,-0.31,1.97,,,,1,3,Top,,,,,668670,,,-6.885626237666523,-121.91850588234496,-4.612168099497127,14.145053832958231,20.966594812874785,-25.240703614434672,3.43,1.65,,,,84.3,1673.0,6.3,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.18,,,,,,,,16,2,1,0,0,1,0,1,0,1,Standard,Standard,131.0,0.0,-0.032,,,1-0,7.5600000000000005,-15.48,Offspeed balls,Other
Four-Seam,2024-04-12,95.7,1.55,6.25,"Skubal, Tarik",467793,669373,,ball,,,,,14.0,"Carlos Santana grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",R,R,L,DET,MIN,B,,,0,0,2024,0.59,1.46,1.1,2.61,,,,1,3,Top,,,,,668670,,,-2.513417120798526,-139.18086541299823,-7.235727928563127,8.249860240600595,34.12991865967796,-11.783776196030392,3.56,1.68,,,,95.4,2156.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.13,,,,,,,,16,1,1,0,0,1,0,1,0,1,Standard,Standard,140.0,0.0,0.024,,,0-0,17.52,-7.08,Fastballs,Other
Four-Seam,2024-04-12,96.0,1.6,6.09,"Skubal, Tarik",668885,669373,field_out,hit_into_play,,,,,4.0,Austin Martin flies out to right fielder Mark Canha.,R,R,L,DET,MIN,X,9.0,fly_ball,2,1,2024,0.62,1.35,-0.41,2.16,,,,0,3,Top,178.02,120.17,,,668670,,,-6.744785568151206,-139.32982353003274,-7.770878507455821,9.70221607969096,35.972780482798576,-13.030871013306578,3.32,1.51,236.0,80.7,53.0,95.5,2196.0,6.5,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,53.99,0.026,0.023,0.0,1.0,0.0,0.0,Under,15,4,1,0,0,1,0,1,0,1,Standard,Standard,145.0,0.026,-0.265,68.13622,6.64747,2-1,16.200000000000003,-7.4399999999999995,Fastballs,Under
Four-Seam,2024-04-12,95.8,1.58,6.15,"Skubal, Tarik",668885,669373,,ball,,,,,3.0,Austin Martin flies out to right fielder Mark Canha.,R,R,L,DET,MIN,B,,,1,1,2024,0.78,1.4,0.69,3.24,,,,0,3,Top,,,,,668670,,,-4.100574529967218,-139.22311345310015,-5.135741273855931,11.03171414724074,36.29542839132039,-13.111903634088106,3.29,1.56,,,,95.2,2248.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.13,,,,,,,,15,3,1,0,0,1,0,1,0,1,Standard,Standard,136.0,0.0,0.047,,,1-1,16.799999999999997,-9.36,Fastballs,Other
Changeup,2024-04-12,86.2,1.82,6.08,"Skubal, Tarik",668885,669373,,ball,,,,,12.0,Austin Martin flies out to right fielder Mark Canha.,R,R,L,DET,MIN,B,,,0,1,2024,1.28,0.69,0.98,2.92,,,,0,3,Top,,,,,668670,,,-4.602175531132624,-125.42203424178489,-2.6105940697364924,14.450847140753917,27.30295480764383,-24.61653300087924,3.32,1.59,,,,85.9,1709.0,6.3,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.23,,,,,,,,15,2,1,0,0,1,0,1,0,1,Standard,Standard,131.0,0.0,0.023,,,0-1,8.28,-15.36,Offspeed balls,Other
Slider,2024-04-12,87.4,2.0,6.03,"Skubal, Tarik",668885,669373,,called_strike,,,,,8.0,Austin Martin flies out to right fielder Mark Canha.,R,R,L,DET,MIN,S,,,0,0,2024,-0.18,0.42,0.25,1.88,,,,0,3,Top,,,,,668670,,,-3.859180277448541,-127.2185673168547,-4.663625583617649,-1.0615483140204265,28.28718881226183,-26.817454114231072,3.29,1.61,,,,87.3,2067.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.08,,,,,,,,15,1,1,0,0,1,0,1,0,1,Standard,Standard,151.0,0.0,-0.033,,,0-0,5.04,2.16,Breaking balls,Other
Changeup,2024-04-12,86.5,1.54,6.16,"Skubal, Tarik",571657,669373,field_out,hit_into_play,,,,,14.0,"Kyle Farmer grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",R,R,L,DET,MIN,X,6.0,ground_ball,1,2,2024,1.35,0.65,0.23,1.4,,,,2,2,Top,114.82,147.86,,,668670,,,-5.870659779892346,-125.68096951857116,-6.403663184957252,15.55036981880004,26.40070812863179,-24.16302921014637,3.38,1.57,80.0,85.7,5.0,86.1,1671.0,6.2,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.28,0.371,0.349,0.0,1.0,0.0,0.0,Flare/Burner,11,4,1,0,0,1,0,1,0,1,Infield shade,Strategic,133.0,0.011,-0.069,57.119,7.06478,1-2,7.800000000000001,-16.200000000000003,Offspeed balls,Burner
Changeup,2024-04-12,84.5,1.53,6.21,"Skubal, Tarik",571657,669373,,foul,,,,,9.0,"Kyle Farmer grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",R,R,L,DET,MIN,S,,,1,1,2024,1.57,0.71,0.29,2.04,,,,2,2,Top,,,,,668670,,,-6.025813802843843,-122.8104327813394,-4.70823465039512,17.07546898886568,26.797080192334125,-24.201382248329608,3.38,1.57,,,,84.1,1608.0,6.3,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.16,,,,,,,,11,3,1,0,0,1,0,1,0,1,Infield shade,Strategic,131.0,0.0,-0.025,70.38198,6.94098,1-1,8.52,-18.84,Offspeed balls,Other
Knuckle Curve,2024-04-12,79.2,1.57,6.21,"Skubal, Tarik",571657,669373,,ball,,,,,13.0,"Kyle Farmer grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",R,R,L,DET,MIN,B,,,0,1,2024,-0.14,-0.66,-1.4,1.8,,,,2,2,Top,,,,,668670,,,-6.229394546141114,-115.17842251469976,-1.5962599102814434,-0.0618610573634663,21.62457082779107,-37.956225981643776,3.38,1.64,,,,79.3,2313.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.11,,,,,,,,11,2,1,0,0,1,0,1,0,1,Standard,Strategic,319.0,0.0,0.011,,,0-1,-7.92,1.6800000000000002,Breaking balls,Other
Four-Seam,2024-04-12,96.9,1.5,6.18,"Skubal, Tarik",571657,669373,,called_strike,,,,,6.0,"Kyle Farmer grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",R,R,L,DET,MIN,S,,,0,0,2024,0.7,1.32,0.67,2.32,,,,2,2,Top,,,,,668670,,,-3.8031280801524456,-140.89665204408797,-7.749608657161247,10.229633756678105,35.4681148168814,-12.974833940110615,3.34,1.56,,,,96.6,2192.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.12,,,,,,,,11,1,1,0,0,1,0,1,0,1,Standard,Strategic,150.0,0.0,-0.016,,,0-0,15.84,-8.399999999999999,Fastballs,Other
Four-Seam,2024-04-12,95.6,1.5,6.11,"Skubal, Tarik",669304,669373,field_out,hit_into_play,,,,,8.0,"Jose Miranda grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",R,R,L,DET,MIN,X,6.0,ground_ball,1,0,2024,0.76,1.33,-0.03,1.87,,,,1,2,Top,111.13,143.76,,,668670,,,-5.736720849010432,-138.8843905043246,-8.549635284618638,11.127577281706133,31.35325698129708,-13.225091600903086,3.05,1.44,5.0,81.0,-20.0,95.7,2127.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.07,0.051,0.04,0.0,1.0,0.0,0.0,Topped,10,2,1,0,0,1,0,1,0,1,Standard,Strategic,140.0,0.017,-0.186,72.02729,7.37353,1-0,15.96,-9.120000000000001,Fastballs,Topped
Knuckle Curve,2024-04-12,76.3,1.7,6.14,"Skubal, Tarik",669304,669373,,ball,,,,,7.0,"Jose Miranda grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",R,R,L,DET,MIN,B,,,0,0,2024,-0.28,-0.39,-0.75,1.47,,,,1,2,Top,,,,,668670,,,-4.65998694367112,-111.11510822790603,-2.1351769724196665,-1.549712556604315,18.70863300337641,-35.21813967556131,3.05,1.41,,,,76.7,2346.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.1,,,,,,,,10,1,1,0,0,1,0,1,0,1,Standard,Standard,322.0,0.0,0.024,,,0-0,-4.68,3.3600000000000003,Breaking balls,Other
Four-Seam,2024-04-12,95.7,1.52,6.17,"Skubal, Tarik",680777,669373,field_out,hit_into_play,,,,,9.0,"Ryan Jeffers grounds out, first baseman Spencer Torkelson to pitcher Tarik Skubal.",R,R,L,DET,MIN,X,3.0,ground_ball,0,0,2024,0.79,1.5,0.47,1.83,,,,0,2,Top,150.61,162.89,,,668670,,,-4.561140112060026,-139.05310877140914,-9.20242627287142,11.221166077643018,31.153832212179637,-10.8059416072978,3.33,1.61,3.0,54.4,-36.0,95.7,2084.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.12,0.134,0.106,0.0,1.0,0.0,0.0,Weak,9,1,1,0,0,1,0,1,0,1,Standard,Standard,147.0,0.024,-0.228,77.68202,8.09722,0-0,18.0,-9.48,Fastballs,Topped
Four-Seam,2024-04-12,99.6,1.47,6.15,"Skubal, Tarik",621439,669373,strikeout,swinging_strike,,,,,3.0,Byron Buxton strikes out swinging.,R,R,L,DET,MIN,S,2.0,,0,2,2024,0.39,1.43,0.48,2.85,,,,2,1,Top,,,,,668670,,,-3.6289950306439662,-144.72701704596716,-6.944048930058647,6.368655958480013,38.08248970194626,-10.723294494424122,3.37,1.5,,,,99.1,2325.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.14,,0.0,0.0,1.0,0.0,0.0,,3,3,0,0,0,0,0,0,0,0,Standard,Strategic,145.0,0.01,-0.06,75.45452,7.14808,0-2,17.16,-4.68,Fastballs,Other
Changeup,2024-04-12,86.4,1.55,6.1,"Skubal, Tarik",621439,669373,,swinging_strike,,,,,14.0,Byron Buxton strikes out swinging.,R,R,L,DET,MIN,S,,,0,1,2024,1.49,0.66,0.66,0.88,,,,2,1,Top,,,,,668670,,,-5.158176832171059,-125.45190604817893,-7.502202911596383,16.7926164672934,27.0578143299428,-23.77991658130524,3.4,1.53,,,,86.0,1865.0,6.3,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.17,,,,,,,,3,2,0,0,0,0,0,0,0,0,Infield shade,Strategic,132.0,0.0,-0.022,37.47623,7.99218,0-1,7.92,-17.88,Offspeed balls,Other
Changeup,2024-04-12,84.6,1.43,6.26,"Skubal, Tarik",621439,669373,,called_strike,,,,,8.0,Byron Buxton strikes out swinging.,R,R,L,DET,MIN,S,,,0,0,2024,1.28,0.82,-0.26,2.14,,,,2,1,Top,,,,,668670,,,-6.485347429824963,-122.99033447496925,-4.872640685502736,14.281434627757193,24.67270050184536,-23.10847196938104,3.47,1.61,,,,84.5,1720.0,6.3,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.17,,,,,,,,3,1,0,0,0,0,0,0,0,0,Standard,Strategic,141.0,0.0,-0.016,,,0-0,9.84,-15.36,Offspeed balls,Other
Sinker,2024-04-12,97.4,1.79,5.97,"Skubal, Tarik",621043,669373,field_out,hit_into_play,,,,,1.0,Carlos Correa pops out softly to first baseman Spencer Torkelson.,R,R,L,DET,MIN,X,3.0,popup,2,2,2024,1.1,1.19,-0.82,3.64,,,,1,1,Top,166.91,161.7,,,668670,,,-9.562310764265678,-141.37480405300803,-3.392700343397983,17.131139784101887,37.8593960961091,-15.686898957288175,3.57,1.71,141.0,56.7,55.0,96.8,2036.0,6.5,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.02,0.014,0.013,0.0,1.0,0.0,0.0,Weak,2,7,0,0,0,0,0,0,0,0,Standard,Standard,142.0,0.015,-0.142,61.92567,5.56942,2-2,14.28,-13.200000000000001,Fastballs,Under
Changeup,2024-04-12,87.6,1.64,6.09,"Skubal, Tarik",621043,669373,,ball,,,,,13.0,Carlos Correa pops out softly to first baseman Spencer Torkelson.,R,R,L,DET,MIN,B,,,1,2,2024,1.18,0.67,-0.31,0.01,,,,1,1,Top,,,,,668670,,,-7.153156475906226,-127.22132623672071,-10.010051221547332,14.223722143855628,22.12883938457944,-23.136206493811464,3.54,1.79,,,,88.2,1727.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.08,,,,,,,,2,6,0,0,0,0,0,0,0,0,Standard,Standard,133.0,0.0,0.027,,,1-2,8.040000000000001,-14.16,Offspeed balls,Other
Slider,2024-04-12,90.5,2.12,6.01,"Skubal, Tarik",621043,669373,,ball,,,,,12.0,Carlos Correa pops out softly to first baseman Spencer Torkelson.,R,R,L,DET,MIN,B,,,0,2,2024,-0.35,0.51,0.86,2.75,,,,1,1,Top,,,,,668670,,,-2.399954109251912,-131.8711329971308,-3.360442251677841,-3.610782654773885,25.395712114532568,-25.68362588370553,3.6,1.85,,,,91.1,2116.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.14,,,,,,,,2,5,0,0,0,0,0,0,0,0,Standard,Standard,165.0,0.0,0.013,,,0-2,6.12,4.199999999999999,Breaking balls,Other
Sinker,2024-04-12,98.6,1.7,6.12,"Skubal, Tarik",621043,669373,,foul,,,,,12.0,Carlos Correa pops out softly to first baseman Spencer Torkelson.,R,R,L,DET,MIN,S,,,0,2,2024,1.14,1.28,0.28,4.01,,,,1,1,Top,,,,,668670,,,-6.519933752871941,-143.39395614308197,-3.254251376510966,17.294411585816896,34.13045924932655,-13.91466966009565,3.57,1.71,227.0,79.0,36.0,98.7,2177.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.06,,,,,,,,2,4,0,0,0,0,0,0,0,0,Standard,Standard,151.0,0.0,0.0,65.39357,5.33952,0-2,15.36,-13.68,Fastballs,Flare
Four-Seam,2024-04-12,98.6,1.68,6.11,"Skubal, Tarik",621043,669373,,foul,,,,,3.0,Carlos Correa pops out softly to first baseman Spencer Torkelson.,R,R,L,DET,MIN,S,,,0,2,2024,0.78,1.34,0.36,3.37,,,,1,1,Top,,,,,668670,,,-5.405478363321413,-143.3445491159246,-5.023083949790489,12.070996744924251,39.4888689556289,-12.856458263560535,3.57,1.71,196.0,90.0,10.0,98.0,2157.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.07,,,,,,,,2,3,0,0,0,0,0,0,0,0,Standard,Standard,134.0,0.0,0.0,75.31188,5.65453,0-2,16.080000000000002,-9.36,Fastballs,Sweet Spot
Changeup,2024-04-12,87.1,1.57,6.28,"Skubal, Tarik",621043,669373,,foul,,,,,14.0,Carlos Correa pops out softly to first baseman Spencer Torkelson.,R,R,L,DET,MIN,S,,,0,1,2024,1.39,0.66,1.11,2.62,,,,1,1,Top,,,,,668670,,,-3.930411062725953,-126.92193080584605,-4.100443934504008,15.829339117891282,22.32168419467597,-24.36951591869998,3.57,1.71,238.0,76.9,50.0,87.6,1723.0,6.2,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.32,,,,,,,,2,2,0,0,0,0,0,0,0,0,Standard,Standard,135.0,0.0,-0.036,,,0-1,7.92,-16.68,Offspeed balls,Under
Four-Seam,2024-04-12,96.3,1.54,6.22,"Skubal, Tarik",621043,669373,,foul,,,,,6.0,Carlos Correa pops out softly to first baseman Spencer Torkelson.,R,R,L,DET,MIN,S,,,0,0,2024,0.87,1.38,0.48,2.99,,,,1,1,Top,,,,,668670,,,-4.795625265561082,-140.22576900595598,-6.21147220470701,12.540130621866064,28.475078462646472,-12.775667379454497,3.57,1.71,299.0,90.1,34.0,97.0,2230.0,6.4,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.06,,,,,,,,2,1,0,0,0,0,0,0,0,0,Standard,Standard,141.0,0.0,-0.023,75.46016,6.33296,0-0,16.56,-10.44,Fastballs,Flare
Changeup,2024-04-12,87.2,1.74,6.12,"Skubal, Tarik",622534,669373,field_out,hit_into_play,,,,,14.0,Manuel Margot lines out to first baseman Spencer Torkelson.,R,R,L,DET,MIN,X,3.0,line_drive,1,2,2024,1.35,0.74,1.43,2.36,,,,0,1,Top,154.95,163.13,,,668670,,,-3.537092293981901,-127.09580792883612,-4.477773966816001,15.446360996429863,22.843904236461885,-23.482723024992453,3.45,1.67,117.0,81.9,6.0,87.7,1759.0,6.2,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.26,0.366,0.378,0.0,1.0,0.0,0.0,Topped,1,4,0,0,0,0,0,0,0,0,Infield shade,Standard,123.0,0.022,-0.167,68.6595,6.99638,1-2,8.879999999999999,-16.200000000000003,Offspeed balls,Burner
Four-Seam,2024-04-12,97.6,1.55,6.27,"Skubal, Tarik",622534,669373,,ball,,,,,12.0,Manuel Margot lines out to first baseman Spencer Torkelson.,R,R,L,DET,MIN,B,,,0,2,2024,0.62,1.36,1.78,3.21,,,,0,1,Top,,,,,668670,,,-0.8339509819144405,-142.2114581464644,-5.905732214196633,8.695204443535127,30.864958767921635,-12.505089309232934,3.39,1.74,,,,97.9,2260.0,6.3,746491,669373,668670,679529,690993,570482,595879,682985,678009,592192,54.21,,,,,,,,1,3,0,0,0,0,0,0,0,0,Infield shade,Standard,139.0,0.0,0.021,,,0-2,16.32,-7.4399999999999995,Fastballs,Other
