pitch_name,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,count,pfx_z_inches,pfx_x_inches
Curveball,2023-09-17,82.8,-2.39,5.27,"Arraez, Luis",650333,450203,,foul,,,,,14,"Luis Arraez grounds into a double play, third baseman Austin Riley to shortstop Orlando Arcia to first baseman Matt Olson.   Nick Fortes out at 2nd.    Luis Arraez out at 1st.",R,L,R,MIA,ATL,S,,,3,2,2023,1.19,-0.34,1.17,1.46,,,663743.0,1,4,Bot,,,,,518595,,,5.757984737114724,-120.53553405976022,-1.5349378582133384,10.410956095267071,24.36083890203684,-35.38709352655877,3.1,1.46,,,,82.4,3163.0,6.1,716546,450203,518595,621566,645277,663586,606115,592696,671739,607680,54.44,,,,,,,,37,6,5,0,5,0,0,5,5,0,Infield shade,Standard,59.0,0.0,0.0,3-2,-4.08,-14.28
Cutter,2023-09-17,87.8,-2.52,5.14,"Arraez, Luis",650333,450203,,foul,,,,,5,"Luis Arraez grounds into a double play, third baseman Austin Riley to shortstop Orlando Arcia to first baseman Matt Olson.   Nick Fortes out at 2nd.    Luis Arraez out at 1st.",R,L,R,MIA,ATL,S,,,3,1,2023,-0.18,0.63,-0.15,2.09,,,663743.0,1,4,Bot,,,,,518595,,,6.060907125429385,-127.76418045890053,-2.604046591500619,-3.116167393171489,24.791757680630948,-24.884517129063177,3.1,1.46,,,,87.5,2440.0,6.0,716546,450203,518595,621566,645277,663586,606115,592696,671739,607680,54.52,,,,,,,,37,5,5,0,5,0,0,5,5,0,Standard,Standard,232.0,0.0,-0.082,3-1,7.5600000000000005,2.16
4-Seam Fastball,2023-09-17,93.1,-2.39,5.25,"Arraez, Luis",650333,450203,,called_strike,,,,,6,"Luis Arraez grounds into a double play, third baseman Austin Riley to shortstop Orlando Arcia to first baseman Matt Olson.   Nick Fortes out at 2nd.    Luis Arraez out at 1st.",R,L,R,MIA,ATL,S,,,3,0,2023,-1.01,0.98,0.51,2.42,,,663743.0,1,4,Bot,,,,,518595,,,9.58766846059686,-135.23243068554848,-3.591731433382414,-14.543633170846718,30.32774555896848,-19.492034689039464,3.11,1.53,,,,92.4,2316.0,6.0,716546,450203,518595,621566,645277,663586,606115,592696,671739,607680,54.46,,,,,,,,37,4,5,0,5,0,0,5,5,0,Standard,Standard,243.0,0.0,-0.085,3-0,11.76,12.120000000000001
Cutter,2023-09-17,87.7,-2.5,5.19,"Arraez, Luis",650333,450203,,ball,,,,,11,"Luis Arraez grounds into a double play, third baseman Austin Riley to shortstop Orlando Arcia to first baseman Matt Olson.   Nick Fortes out at 2nd.    Luis Arraez out at 1st.",R,L,R,MIA,ATL,B,,,2,0,2023,-0.03,0.48,-1.37,3.22,,,663743.0,1,4,Bot,,,,,518595,,,2.7668384849661485,-127.70882000683716,0.3385850826931819,-0.90470501469703,25.599912368898764,-27.13454723358948,3.07,1.49,,,,87.1,2464.0,5.8,716546,450203,518595,621566,645277,663586,606115,592696,671739,607680,54.7,,,,,,,,37,3,5,0,5,0,0,5,5,0,Standard,Standard,209.0,0.0,0.13,2-0,5.76,0.36
Curveball,2023-09-17,81.8,-2.53,5.2,"Arraez, Luis",650333,450203,,ball,,,,,14,"Luis Arraez grounds into a double play, third baseman Austin Riley to shortstop Orlando Arcia to first baseman Matt Olson.   Nick Fortes out at 2nd.    Luis Arraez out at 1st.",R,L,R,MIA,ATL,B,,,1,0,2023,1.44,-0.94,0.22,1.0,,,663743.0,1,4,Bot,,,,,518595,,,3.410213694403689,-119.0103354511395,-0.9804517772347268,12.758953097767892,26.53754074840304,-41.04603507117363,3.15,1.49,,,,80.7,3218.0,5.9,716546,450203,518595,621566,645277,663586,606115,592696,671739,607680,54.57,,,,,,,,37,2,5,0,5,0,0,5,5,0,Standard,Standard,56.0,0.0,0.063,1-0,-11.28,-17.28
Curveball,2023-09-17,81.7,-2.54,5.16,"Arraez, Luis",650333,450203,,ball,,,,,14,"Luis Arraez grounds into a double play, third baseman Austin Riley to shortstop Orlando Arcia to first baseman Matt Olson.   Nick Fortes out at 2nd.    Luis Arraez out at 1st.",R,L,R,MIA,ATL,B,,,0,0,2023,1.31,-0.95,1.17,0.88,,,663743.0,1,4,Bot,,,,,518595,,,5.817075644650624,-118.87813866827848,-1.1256657096539366,10.982162170588843,25.913841994706665,-41.11686982717401,3.19,1.53,,,,80.9,3149.0,6.1,716546,450203,518595,621566,645277,663586,606115,592696,671739,607680,54.43,,,,,,,,37,1,5,0,5,0,0,5,5,0,Standard,Standard,61.0,0.0,0.042,0-0,-11.399999999999999,-15.72
4-Seam Fastball,2023-09-17,90.3,-0.68,6.27,"Arraez, Luis",650333,605446,single,hit_into_play,,,,,2,Luis Arraez singles on a ground ball to center fielder Michael Harris II.   Nick Fortes scores.,R,L,R,MIA,ATL,X,8.0,ground_ball,1,2,2023,-0.5,1.48,-0.15,3.19,663743.0,,,0,7,Bot,141.68,113.63,,,518595,,,2.378119591448725,-131.38371674918235,-4.800313026734845,-6.3088960168722,30.76531318704449,-14.31847864453602,3.1,1.46,41.0,85.7,-1.0,89.8,2059.0,6.2,716546,605446,518595,621566,645277,663897,606115,657088,671739,607680,54.28,0.24,0.227,0.9,1.0,1.0,0.0,2.0,66,4,10,0,10,0,0,11,11,0,Standard,Standard,204.0,0.0,0.601,1-2,17.759999999999998,6.0
Changeup,2023-09-17,80.4,-0.71,6.28,"Arraez, Luis",650333,605446,,ball,,,,,11,Luis Arraez singles on a ground ball to center fielder Michael Harris II.   Nick Fortes scores.,R,L,R,MIA,ATL,B,,,0,2,2023,-0.04,0.89,-1.83,5.25,663743.0,,,0,7,Bot,,,,,518595,,,-2.4138998711917066,-117.02234743245528,2.729745668377067,0.151580226410178,23.19008220553349,-24.79731526875452,3.23,1.47,,,,79.8,785.0,6.0,716546,605446,518595,621566,645277,663897,606115,657088,671739,607680,54.52,,,,,,,,66,3,10,0,10,0,0,10,10,0,Standard,Standard,239.0,0.0,0.038,0-2,10.68,0.48
Changeup,2023-09-17,82.6,-0.64,6.22,"Arraez, Luis",650333,605446,,foul,,,,,7,Luis Arraez singles on a ground ball to center fielder Michael Harris II.   Nick Fortes scores.,R,L,R,MIA,ATL,S,,,0,1,2023,-0.89,0.08,-0.4,1.73,,663743.0,,0,7,Bot,,,,,518595,,,2.2768422337719394,-120.1619458974373,-3.8129663152275626,-9.051150776164,25.173028400109875,-30.821782132273224,3.1,1.46,5.0,60.3,-19.0,82.0,961.0,6.1,716546,605446,518595,621566,645277,663897,606115,657088,671739,607680,54.38,,,,,,,,66,2,10,0,10,0,0,10,10,0,Standard,Strategic,230.0,0.0,-0.084,0-1,0.96,10.68
Changeup,2023-09-17,85.6,-2.48,5.19,"Arraez, Luis",650333,450203,single,hit_into_play,,,,,8,Luis Arraez singles on a line drive to right fielder Kevin Pillar.   Nick Fortes to 2nd.,R,L,R,MIA,ATL,X,9.0,line_drive,0,1,2023,-1.5,0.1,-0.17,1.77,,,663743.0,0,3,Bot,175.76,94.19,,,518595,,,8.426191770439672,-124.31533858263772,-1.946996756394653,-17.232866880188073,25.91328384329843,-30.968142474429072,3.1,1.46,212.0,94.4,15.0,85.0,2201.0,6.1,716546,450203,518595,621566,645277,663586,606115,592696,671739,607680,54.43,0.869,0.853,0.9,1.0,1.0,0.0,4.0,22,2,0,0,0,0,0,0,0,0,Standard,Standard,269.0,0.057,0.733,0-1,1.2000000000000002,18.0
Curveball,2023-09-17,73.5,-0.9,6.28,"Arraez, Luis",650333,605446,,called_strike,,,,,1,Luis Arraez singles on a ground ball to center fielder Michael Harris II.   Nick Fortes scores.,R,L,R,MIA,ATL,S,,,0,0,2023,0.93,-1.2,-0.36,2.98,,663743.0,,0,7,Bot,,,,,518595,,,-0.5179692287324996,-106.88133747453644,2.8006985042057524,7.145936198902517,20.699878686590264,-42.038684969900935,3.25,1.49,,,,73.2,2419.0,6.4,716546,605446,518595,621566,645277,663897,606115,657088,671739,607680,54.09,,,,,,,,66,1,10,0,10,0,0,10,10,0,Standard,Strategic,34.0,0.0,-0.062,0-0,-14.399999999999999,-11.16
Sinker,2023-09-17,93.9,-2.48,5.23,"Arraez, Luis",650333,450203,,called_strike,,,,,8,Luis Arraez singles on a line drive to right fielder Kevin Pillar.   Nick Fortes to 2nd.,R,L,R,MIA,ATL,S,,,0,0,2023,-1.52,0.17,0.22,1.75,,,663743.0,0,3,Bot,,,,,518595,,,10.30852215338336,-136.45122647800696,-3.6557462845699,-21.26226058888698,28.82057668245037,-29.43103012007562,3.17,1.53,,,,93.7,2141.0,6.1,716546,450203,518595,621566,645277,663586,606115,592696,671739,607680,54.37,,,,,,,,22,1,0,0,0,0,0,0,0,0,Standard,Standard,243.0,0.0,-0.054,0-0,2.04,18.240000000000002
4-Seam Fastball,2023-09-17,88.8,-0.74,6.33,"Arraez, Luis",650333,605446,single,hit_into_play,,,,,2,Luis Arraez singles on a line drive to center fielder Michael Harris II.   Nick Fortes scores.    Luis Arraez to 2nd.,R,L,R,MIA,ATL,X,8.0,line_drive,0,0,2023,-0.34,1.3,-0.26,2.95,,663743.0,,0,6,Bot,103.15,86.58,,,518595,,,1.8635449908519843,-129.20915954655985,-4.929671659143981,-4.1724426419992815,27.51417357478631,-16.759158968624,3.1,1.46,214.0,96.2,12.0,88.4,1916.0,6.1,716546,605446,518595,621566,645277,663586,606115,592696,671739,607680,54.43,0.923,0.885,0.9,1.0,1.0,0.0,4.0,53,1,6,0,6,0,0,7,7,0,Standard,Strategic,204.0,0.005,0.685,0-0,15.600000000000001,4.08
Changeup,2023-09-17,84.2,-2.56,5.25,"Arraez, Luis",650333,450203,field_out,hit_into_play,,,,,13,"Luis Arraez grounds out, pitcher Charlie Morton to first baseman Matt Olson.",R,L,R,MIA,ATL,X,1.0,ground_ball,1,1,2023,-1.58,-0.15,-0.02,0.71,,,,0,1,Bot,122.84,190.57,,,518595,,,8.987218322071737,-122.24502477590092,-3.7604814154343593,-17.671250476583488,26.609607402720226,-33.06380372256803,3.1,1.46,1.0,63.2,-54.0,83.6,2317.0,6.3,716546,450203,518595,621566,645277,663586,606115,592696,671739,607680,54.23,0.294,0.274,0.0,1.0,0.0,0.0,2.0,4,3,0,0,0,0,0,0,0,0,Standard,Standard,272.0,-0.021,-0.228,1-1,-1.7999999999999998,18.96
Changeup,2023-09-17,84.3,-2.5,5.23,"Arraez, Luis",650333,450203,,ball,,,,,13,"Luis Arraez grounds out, pitcher Charlie Morton to first baseman Matt Olson.",R,L,R,MIA,ATL,B,,,0,1,2023,-1.65,-0.06,-1.45,1.88,,,,0,1,Bot,,,,,518595,,,5.7007453737183695,-122.6203706002484,-1.2251670794988383,-17.74601931981304,26.593297857415084,-32.741789801614004,3.31,1.51,,,,83.7,2252.0,6.2,716546,450203,518595,621566,645277,663586,606115,592696,671739,607680,54.34,,,,,,,,4,2,0,0,0,0,0,0,0,0,Standard,Standard,271.0,0.0,0.028,0-1,-0.72,19.799999999999997
4-Seam Fastball,2023-09-17,93.2,-2.48,5.34,"Arraez, Luis",650333,450203,,called_strike,,,,,1,"Luis Arraez grounds out, pitcher Charlie Morton to first baseman Matt Olson.",R,L,R,MIA,ATL,S,,,0,0,2023,-1.45,0.84,-0.63,3.07,,,,0,1,Bot,,,,,518595,,,7.899782776255613,-135.53426511947353,-1.8779184371097195,-19.586745549324217,31.55405014625587,-21.67536152654988,3.17,1.51,,,,92.6,2246.0,6.1,716546,450203,518595,621566,645277,663586,606115,592696,671739,607680,54.4,,,,,,,,4,1,0,0,0,0,0,0,0,0,Standard,Standard,241.0,0.0,-0.038,0-0,10.08,17.4
4-Seam Fastball,2023-09-16,94.0,-0.77,6.0,"Arraez, Luis",650333,623451,single,hit_into_play,,,,,11,Luis Arraez singles on a sharp line drive to center fielder Michael Harris II.,R,L,R,MIA,ATL,X,8.0,line_drive,2,2,2023,-0.54,1.13,-0.85,3.5,,,,1,6,Bot,135.24,72.54,,,669221,,,0.9775180955216776,-136.974701461497,-3.246874805610536,-6.988539417423857,30.21951335059274,-17.466592884746643,3.12,1.46,219.0,100.5,10.0,93.1,2069.0,5.6,716565,623451,669221,621566,645277,663586,606115,592696,671739,607680,54.85,0.774,0.731,0.9,1.0,1.0,0.0,4.0,54,6,5,5,5,5,5,5,5,5,Infield shade,Standard,214.0,0.036,0.284,2-2,13.559999999999999,6.48
4-Seam Fastball,2023-09-16,93.9,-0.9,5.96,"Arraez, Luis",650333,623451,,foul,,,,,11,Luis Arraez singles on a sharp line drive to center fielder Michael Harris II.,R,L,R,MIA,ATL,S,,,2,2,2023,-0.67,1.06,-0.3,4.19,,,,1,6,Bot,,,,,669221,,,2.966667391129865,-136.83609223064676,-1.2449724814391434,-9.053386720410025,28.72467857974759,-18.719804256555665,3.12,1.46,232.0,76.6,46.0,92.9,2004.0,5.5,716565,623451,669221,621566,645277,663586,606115,592696,671739,607680,55.0,,,,,,,,54,5,5,5,5,5,5,5,5,5,Infield shade,Standard,218.0,0.0,0.0,2-2,12.72,8.040000000000001
Sinker,2023-09-16,92.5,-0.98,5.87,"Arraez, Luis",650333,623451,,foul,,,,,2,Luis Arraez singles on a sharp line drive to center fielder Michael Harris II.,R,L,R,MIA,ATL,S,,,2,1,2023,-1.29,0.68,-0.03,2.88,,,,1,6,Bot,,,,,669221,,,5.121009908074703,-134.57059678253708,-3.223270105721862,-16.72474097500534,30.91002790759032,-23.45842991733204,3.12,1.46,206.0,71.8,52.0,90.8,1903.0,5.4,716565,623451,669221,621566,645277,663586,606115,592696,671739,607680,55.11,,,,,,,,54,4,5,5,5,5,5,5,5,5,Standard,Standard,224.0,0.0,-0.048,2-1,8.16,15.48
Sinker,2023-09-16,91.9,-1.01,5.81,"Arraez, Luis",650333,623451,,called_strike,,,,,1,Luis Arraez singles on a sharp line drive to center fielder Michael Harris II.,R,L,R,MIA,ATL,S,,,2,0,2023,-1.51,0.42,-0.47,2.97,,,,1,6,Bot,,,,,669221,,,4.539543218131007,-133.74012635129904,-2.2222708995469684,-19.03608649113279,30.347508848626617,-26.877286553040285,3.12,1.57,,,,90.1,1876.0,5.3,716565,623451,669221,621566,645277,663586,606115,592696,671739,607680,55.21,,,,,,,,54,3,5,5,5,5,5,5,5,5,Standard,Standard,228.0,0.0,-0.039,2-0,5.04,18.12
Changeup,2023-09-16,83.2,-1.31,5.83,"Arraez, Luis",650333,623451,,ball,,,,,14,Luis Arraez singles on a sharp line drive to center fielder Michael Harris II.,R,L,R,MIA,ATL,B,,,1,0,2023,-0.94,0.0,0.88,1.8,,,,1,6,Bot,,,,,669221,,,6.763457099690338,-121.10929242194013,-2.77983657140969,-10.585474044967787,22.63501595926141,-31.86245171344548,3.2,1.55,,,,82.1,1557.0,5.4,716565,623451,669221,621566,645277,663586,606115,592696,671739,607680,55.07,,,,,,,,54,2,5,5,5,5,5,5,5,5,Standard,Standard,235.0,0.0,0.042,1-0,0.0,11.28
Curveball,2023-09-16,74.8,-1.16,5.91,"Arraez, Luis",650333,623451,,ball,,,,,6,Luis Arraez singles on a sharp line drive to center fielder Michael Harris II.,R,L,R,MIA,ATL,B,,,0,0,2023,1.12,-1.0,0.82,2.17,,,,1,6,Bot,,,,,669221,,,2.084815496176652,-108.85058762034272,1.2605364847556757,8.417237067783486,21.08445401898589,-40.55114793659287,3.21,1.57,,,,73.4,2781.0,5.5,716565,623451,669221,621566,645277,663586,606115,592696,671739,607680,55.03,,,,,,,,54,1,5,5,5,5,5,5,5,5,Standard,Standard,63.0,0.0,0.025,0-0,-12.0,-13.440000000000001
4-Seam Fastball,2023-09-16,91.2,0.73,5.61,"Arraez, Luis",650333,694363,field_out,hit_into_play,,,,,5,Luis Arraez lines out to shortstop Orlando Arcia.,R,L,L,MIA,ATL,X,6.0,line_drive,1,0,2023,0.61,1.3,0.05,2.5,,,,1,2,Bot,107.17,130.34,,,669221,,,-3.0347669438597644,-132.69587515482186,-4.718023778747128,7.888857499495635,29.3807434092208,-16.043129394806634,3.12,1.46,182.0,97.0,11.0,91.4,2159.0,6.5,716565,694363,669221,621566,645277,663586,606115,592696,671739,607680,54.0,0.88,0.837,0.0,1.0,0.0,0.0,4.0,20,2,4,3,4,3,3,4,4,3,Standard,Standard,144.0,-0.014,-0.194,1-0,15.600000000000001,-7.32
4-Seam Fastball,2023-09-16,91.2,0.8,5.54,"Arraez, Luis",650333,694363,,ball,,,,,9,Luis Arraez lines out to shortstop Orlando Arcia.,R,L,L,MIA,ATL,B,,,0,0,2023,0.71,1.31,0.55,1.57,,,,1,2,Bot,,,,,669221,,,-2.170798231082842,-132.59779976380153,-6.876056911344682,8.839994511191437,30.54936663544654,-15.46231743890167,3.18,1.61,,,,91.3,2178.0,6.5,716565,694363,669221,621566,645277,663586,606115,592696,671739,607680,53.95,,,,,,,,20,1,4,3,4,3,3,4,4,3,Standard,Standard,146.0,0.0,0.025,0-0,15.72,-8.52
4-Seam Fastball,2023-09-16,94.6,-2.67,5.13,"Arraez, Luis",650333,489446,field_out,hit_into_play,,,,,5,Luis Arraez flies out to left fielder Forrest Wall.,R,L,R,MIA,ATL,X,7.0,fly_ball,3,2,2023,-1.11,1.16,0.03,2.48,,,,1,8,Bot,57.17,82.22,,,669221,,,9.455254066627164,-137.40193135444807,-3.82593507728945,-16.187547943889843,29.5743362971891,-16.73032900925049,3.12,1.46,335.0,93.0,30.0,94.2,2233.0,6.1,716565,489446,669221,621566,645277,663586,606115,657088,671739,607680,54.43,0.143,0.245,0.0,1.0,0.0,0.0,3.0,72,8,5,5,5,5,5,5,5,5,Strategic,Standard,234.0,-0.034,-0.207,3-2,13.919999999999998,13.32
4-Seam Fastball,2023-09-16,94.7,-2.57,5.09,"Arraez, Luis",650333,489446,,foul,,,,,5,Luis Arraez flies out to left fielder Forrest Wall.,R,L,R,MIA,ATL,S,,,3,2,2023,-1.24,1.07,-0.07,2.23,,,,1,8,Bot,,,,,669221,,,9.24357838069189,-137.62858911307598,-4.197809070365132,-17.787447402737428,29.06221205304158,-17.80403553170065,3.12,1.46,275.0,88.4,47.0,94.4,2273.0,6.1,716565,489446,669221,621566,645277,663586,606115,657088,671739,607680,54.44,,,,,,,,72,7,5,5,5,5,5,5,5,5,Strategic,Standard,235.0,0.0,0.0,3-2,12.84,14.879999999999999
4-Seam Fastball,2023-09-16,94.5,-2.56,5.08,"Arraez, Luis",650333,489446,,foul,,,,,11,Luis Arraez flies out to left fielder Forrest Wall.,R,L,R,MIA,ATL,S,,,3,2,2023,-1.4,1.0,-1.16,2.37,,,,1,8,Bot,,,,,669221,,,6.732854490268849,-137.42064254037228,-3.5511866594759023,-19.181444165051285,32.34587287624648,-18.875508470368803,3.12,1.46,261.0,81.1,44.0,93.9,2405.0,6.1,716565,489446,669221,621566,645277,663586,606115,657088,671739,607680,54.4,,,,,,,,72,6,5,5,5,5,5,5,5,5,Strategic,Standard,236.0,0.0,0.0,3-2,12.0,16.799999999999997
Split-Finger,2023-09-16,86.7,-2.64,5.14,"Arraez, Luis",650333,489446,,ball,,,,,13,Luis Arraez flies out to left fielder Forrest Wall.,R,L,R,MIA,ATL,B,,,2,2,2023,-0.96,-0.56,-1.6,1.79,,,,1,8,Bot,,,,,669221,,,4.430012472547741,-126.25432388938044,-0.6864592509607169,-11.161611751185658,25.18467039857492,-38.25180195650258,2.99,1.38,,,,86.4,1266.0,6.0,716565,489446,669221,621566,645277,663586,606115,657088,671739,607680,54.46,,,,,,,,72,5,5,5,5,5,5,5,5,5,Standard,Standard,266.0,0.0,0.059,2-2,-6.720000000000001,11.52
Split-Finger,2023-09-16,86.7,-2.51,5.08,"Arraez, Luis",650333,489446,,foul,,,,,8,Luis Arraez flies out to left fielder Forrest Wall.,R,L,R,MIA,ATL,S,,,2,1,2023,-0.91,-0.38,-0.02,1.39,,,,1,8,Bot,,,,,669221,,,7.783692662932118,-126.1041562187732,-1.8344850775611896,-11.333163964289149,25.917658103259253,-36.05580916203794,3.12,1.46,5.0,86.7,-15.0,86.3,1163.0,6.1,716565,489446,669221,621566,645277,663586,606115,657088,671739,607680,54.42,,,,,,,,72,4,5,5,5,5,5,5,5,5,Standard,Standard,269.0,0.0,-0.048,2-1,-4.5600000000000005,10.92
Split-Finger,2023-09-16,87.0,-2.58,5.11,"Arraez, Luis",650333,489446,,ball,,,,,13,Luis Arraez flies out to left fielder Forrest Wall.,R,L,R,MIA,ATL,B,,,1,1,2023,-0.88,-0.29,-1.84,1.59,,,,1,8,Bot,,,,,669221,,,3.5478684329930985,-126.73103332136937,-1.6743362152377983,-10.1786739700825,25.755875583517778,-35.19495136247683,3.05,1.46,,,,86.6,1114.0,6.0,716565,489446,669221,621566,645277,663586,606115,657088,671739,607680,54.55,,,,,,,,72,3,5,5,5,5,5,5,5,5,Standard,Standard,270.0,0.0,0.034,1-1,-3.4799999999999995,10.56
Cutter,2023-09-16,90.4,-1.21,5.93,"Arraez, Luis",650333,623451,single,hit_into_play,,,,,14,Luis Arraez singles on a line drive to right fielder Kevin Pillar.,R,L,R,MIA,ATL,X,9.0,line_drive,3,2,2023,0.05,0.29,1.1,1.54,,,,1,4,Bot,205.87,99.56,,,669221,,,5.590821330716131,-131.55420002888317,-5.600977760788093,-0.5870390035504663,26.276022237850206,-27.878367910263805,3.12,1.46,267.0,91.7,21.0,89.6,2475.0,5.7,716565,623451,669221,621566,645277,663586,606115,592696,671739,607680,54.81,0.217,0.239,0.9,1.0,1.0,0.0,3.0,36,7,5,3,5,3,3,5,5,3,Infield shade,Standard,178.0,0.016,0.225,3-2,3.4799999999999995,-0.6000000000000001
4-Seam Fastball,2023-09-16,95.2,-2.7,5.04,"Arraez, Luis",650333,489446,,foul,,,,,1,Luis Arraez flies out to left fielder Forrest Wall.,R,L,R,MIA,ATL,S,,,1,0,2023,-1.31,1.06,-0.47,2.69,,,,1,8,Bot,,,,,669221,,,8.767147213271834,-138.3558319736195,-2.886250020968049,-18.790854608634323,31.764366786116003,-18.099014116014967,3.12,1.46,198.0,78.0,60.0,94.9,2362.0,6.2,716565,489446,669221,621566,645277,663586,606115,657088,671739,607680,54.28,,,,,,,,72,2,5,5,5,5,5,5,5,5,Standard,Standard,236.0,0.0,-0.031,1-0,12.72,15.72
Cutter,2023-09-16,92.4,-0.97,6.12,"Arraez, Luis",650333,623451,,foul,,,,,2,Luis Arraez singles on a line drive to right fielder Kevin Pillar.,R,L,R,MIA,ATL,S,,,3,2,2023,0.18,1.19,0.17,2.68,,,,1,4,Bot,,,,,669221,,,2.4706945782731013,-134.59093146708776,-5.494993488703143,1.7102967390081136,28.13113502510948,-16.727656010040985,3.12,1.46,84.0,75.0,16.0,91.2,2297.0,5.4,716565,623451,669221,621566,645277,663586,606115,592696,671739,607680,55.05,,,,,,,,36,6,5,3,5,3,3,5,5,3,Infield shade,Standard,198.0,0.0,0.0,3-2,14.28,-2.16
Split-Finger,2023-09-16,86.1,-2.66,5.12,"Arraez, Luis",650333,489446,,ball,,,,,13,Luis Arraez flies out to left fielder Forrest Wall.,R,L,R,MIA,ATL,B,,,0,0,2023,-0.99,-0.17,-1.12,2.16,,,,1,8,Bot,,,,,669221,,,5.680834569658535,-125.3674967024873,-0.4810752953735493,-11.542688516497616,24.2313332214459,-34.08664613835153,3.05,1.46,,,,86.5,1146.0,6.4,716565,489446,669221,621566,645277,663586,606115,657088,671739,607680,54.11,,,,,,,,72,1,5,5,5,5,5,5,5,5,Standard,Standard,275.0,0.0,0.025,0-0,-2.04,11.879999999999999
Sinker,2023-09-16,93.5,-0.96,5.96,"Arraez, Luis",650333,623451,,foul,,,,,2,Luis Arraez singles on a line drive to right fielder Kevin Pillar.,R,L,R,MIA,ATL,S,,,3,1,2023,-1.51,0.47,-0.03,2.86,,,,1,4,Bot,,,,,669221,,,5.611738774628298,-136.0816266669662,-3.236367895490201,-19.996216885177024,30.424731386954782,-25.76429733864796,3.12,1.46,183.0,73.9,32.0,91.9,1906.0,5.4,716565,623451,669221,621566,645277,663586,606115,592696,671739,607680,55.12,,,,,,,,36,5,5,3,5,3,3,5,5,3,Standard,Standard,225.0,0.0,-0.066,3-1,5.64,18.12
Curveball,2023-09-16,75.4,-1.34,6.05,"Arraez, Luis",650333,623451,,ball,,,,,13,Luis Arraez singles on a line drive to right fielder Kevin Pillar.,R,L,R,MIA,ATL,B,,,2,1,2023,1.2,-1.4,-1.68,1.51,,,,1,4,Bot,,,,,669221,,,-2.7904864687179654,-109.6439450146916,0.2627812644860339,10.175325533725417,22.5390372693194,-43.61683421652834,3.17,1.48,,,,73.5,2962.0,5.3,716565,623451,669221,621566,645277,663586,606115,592696,671739,607680,55.2,,,,,,,,36,4,5,3,5,3,3,5,5,3,Standard,Standard,55.0,0.0,0.077,2-1,-16.799999999999997,-14.399999999999999
4-Seam Fastball,2023-09-16,92.9,-1.24,5.98,"Arraez, Luis",650333,623451,,ball,,,,,11,Luis Arraez singles on a line drive to right fielder Kevin Pillar.,R,L,R,MIA,ATL,B,,,1,1,2023,-0.65,0.99,-2.09,3.32,,,,1,4,Bot,,,,,669221,,,-0.7596988237999162,-135.34261455804295,-3.168126958120183,-7.813098457763476,28.39852156340834,-19.548389492917703,3.21,1.49,,,,91.8,1900.0,5.5,716565,623451,669221,621566,645277,663586,606115,592696,671739,607680,55.03,,,,,,,,36,3,5,3,5,3,3,5,5,3,Standard,Standard,221.0,0.0,0.034,1-1,11.879999999999999,7.800000000000001
Changeup,2023-09-16,80.2,0.56,5.7,"Arraez, Luis",650333,694363,home_run,hit_into_play,,,,,6,Luis Arraez homers (10) on a fly ball to right center field.,R,L,L,MIA,ATL,X,,fly_ball,2,1,2023,1.1,0.79,0.29,2.4,,,,0,1,Bot,197.4,48.7,,,669221,,,-2.681269749688911,-116.88409959956832,-2.1550634402072366,10.578841469872682,21.15414349794485,-24.706664806894054,3.12,1.46,410.0,102.5,26.0,80.7,1410.0,6.5,716565,694363,669221,621566,645277,663586,606115,592696,671739,607680,54.03,0.82,1.536,2.0,1.0,0.0,3.0,6.0,8,4,0,3,0,3,3,1,1,3,Standard,Standard,135.0,0.087,0.958,2-1,9.48,-13.200000000000001
4-Seam Fastball,2023-09-16,90.2,0.74,5.64,"Arraez, Luis",650333,694363,,called_strike,,,,,8,Luis Arraez homers (10) on a fly ball to right center field.,R,L,L,MIA,ATL,S,,,2,0,2023,0.77,1.55,-0.11,1.8,,,,0,1,Bot,,,,,669221,,,-3.77606939418504,-131.20921809282925,-6.950851906838044,9.744424510199812,28.45909272086504,-12.960974924860798,3.08,1.46,,,,90.8,2112.0,6.7,716565,694363,669221,621566,645277,663586,606115,592696,671739,607680,53.77,,,,,,,,8,3,0,3,0,3,3,0,0,3,Standard,Standard,144.0,0.0,-0.058,2-0,18.6,-9.24
