"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"FF","2023-08-05","91.8","1.4","6.33","Schwarber, Kyle",656941,656353,,"called_strike",,,,,5,"Kyle Schwarber grounds out, first baseman Salvador Perez to pitcher Tucker Davidson.","R","L","L","PHI","KC","S",,,2,0,2023,"0.17","1.43","-0.01","2.37",,,,0,5,"Bot",,,,,666023,,,-3.9479848542050626,-133.49678579177902,-7.266118188817201,2.9858240689126734,31.174736902571016,-13.694383268559214,"3.33","1.59",,,,"91.9",2048,"6.6",717123,656353,666023,521692,622110,672580,677951,669392,671221,680118,"53.91",,,,,,,,41,3,"4-Seam Fastball",3,6,3,6,6,3,3,6,"Standard","Standard",161,"0","-0.058",,
"FF","2023-08-05","94.8","-2.39","5.8","Schwarber, Kyle",656941,679525,,"ball",,,,,14,"Kyle Schwarber walks.","R","L","R","PHI","KC","B",,,1,1,2023,"-0.84","1.2","0.68","0.76",,,,0,1,"Bot",,,,,666023,,,9.909641361839183,-137.50693184382666,-10.186496002667637,-12.786409019987309,28.75027581672472,-14.828587332591685,"3.24","1.49",,,,"95",2338,"6.4",717123,679525,666023,521692,622110,672580,677951,669392,671221,680118,"54.06",,,,,,,,5,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",226,"0","0.053",,
"SL","2023-08-05","87.7","1.96","6.2","Schwarber, Kyle",656941,656353,,"ball",,,,,13,"Kyle Schwarber grounds out, first baseman Salvador Perez to pitcher Tucker Davidson.","R","L","L","PHI","KC","B",,,1,0,2023,"-0.45","-0.01","-0.53","0.51",,,,0,5,"Bot",,,,,666023,,,-5.079971819983111,-127.63293519804202,-7.711351102485663,-4.148755639798591,22.102539779769536,-31.115204433501436,"3.33","1.59",,,,"88.4",2394,"6.4",717123,656353,666023,521692,622110,672580,677951,669392,671221,680118,"54.11",,,,,,,,41,2,"Slider",3,6,3,6,6,3,3,6,"Standard","Standard",215,"0","0.064",,
"CH","2023-08-05","87","-2.45","5.84","Schwarber, Kyle",656941,679525,,"ball",,,,,13,"Kyle Schwarber walks.","R","L","R","PHI","KC","B",,,0,1,2023,"-1.41","0.02","-0.48","0.99",,,,0,1,"Bot",,,,,666023,,,7.620180464373872,-126.43237033178895,-5.45745576431044,-16.718081277397317,26.74569990741719,-30.991072093648594,"3.24","1.57",,,,"86.6",1899,"6.2",717123,679525,666023,521692,622110,672580,677951,669392,671221,680118,"54.28",,,,,,,,5,2,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",237,"0","0.028",,
"FF","2023-08-05","91.9","1.37","6.35","Schwarber, Kyle",656941,656353,,"ball",,,,,13,"Kyle Schwarber grounds out, first baseman Salvador Perez to pitcher Tucker Davidson.","R","L","L","PHI","KC","B",,,0,0,2023,"-0.02","1.33","-1.3","1.93",,,,0,5,"Bot",,,,,666023,,,-6.7484464376991085,-133.55000495604267,-8.320565713730886,1.0260264983095628,25.97688624204932,-14.674522081179067,"2.78","1.42",,,,"92.6",2024,"6.6",717123,656353,666023,521692,622110,672580,677951,669392,671221,680118,"53.92",,,,,,,,41,1,"4-Seam Fastball",3,6,3,6,6,3,3,6,"Standard","Standard",168,"0","0.036",,
"FF","2023-08-05","94","-2.41","5.88","Schwarber, Kyle",656941,679525,,"called_strike",,,,,4,"Kyle Schwarber walks.","R","L","R","PHI","KC","S",,,0,0,2023,"-0.78","1.47","-0.64","2.55",,,,0,1,"Bot",,,,,666023,,,6.320406345984888,-136.60720968948908,-6.137711717919198,-11.236840276360704,32.07006391482161,-12.586299371484193,"3.24","1.47",,,,"93.8",2404,"6.4",717123,679525,666023,521692,622110,672580,677951,669392,671221,680118,"54.11",,,,,,,,5,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",219,"0","-0.038",,
"CH","2023-08-04","85.3","-1.78","5.94","Schwarber, Kyle",656941,543475,"field_out","hit_into_play",,,,,13,"Kyle Schwarber grounds out, second baseman Michael Massey to first baseman Salvador Perez.","R","L","R","PHI","KC","X",4,"ground_ball",2,1,2023,"-1.28","0.64","-1.09","1.77",,679032,,2,4,"Bot",150.51,156.79,,,666023,,,4.235159415335633,-124.11435113864655,-4.842057734436254,-14.062393267183909,24.399422990282893,-24.78827244373111,"3.24","1.56",52,"76.8",3,"86.2",1798,"6.8",717140,543475,666023,521692,686681,672580,677951,669004,664728,680118,"53.69",0.203,0.177,"0",1,0,0,2,36,4,"Changeup",4,2,4,2,2,4,4,2,"Standard","Standard",226,"-0.023","-0.32",,
"CH","2023-08-04","85.5","-1.69","5.94","Schwarber, Kyle",656941,543475,,"ball",,,,,13,"Kyle Schwarber grounds out, second baseman Michael Massey to first baseman Salvador Perez.","R","L","R","PHI","KC","B",,,1,1,2023,"-1.21","0.5","-1.98","2.07",,679032,,2,4,"Bot",,,,,666023,,,1.7718571143967778,-124.51764125032636,-3.918375343932255,-12.975914405560044,23.83295505404939,-26.435122763500686,"3.17","1.51",,,,"86.6",1865,"6.8",717140,543475,666023,521692,686681,672580,677951,669004,664728,680118,"53.68",,,,,,,,36,3,"Changeup",4,2,4,2,2,4,4,2,"Standard","Standard",227,"0","0.023",,
"CU","2023-08-04","80","-1.25","6.21","Schwarber, Kyle",656941,543475,,"ball",,,,,11,"Kyle Schwarber grounds out, second baseman Michael Massey to first baseman Salvador Perez.","R","L","R","PHI","KC","B",,,0,1,2023,"0.46","-1.2","-1.4","2.43",,679032,,2,4,"Bot",,,,,666023,,,-1.2007300159310232,-116.53751062494145,0.6541437971010577,4.4015534216213785,22.93251752952634,-43.407658947105176,"3.12","1.49",,,,"80.3",2497,"6.6",717140,543475,666023,521692,686681,672580,677951,669004,664728,680118,"53.95",,,,,,,,36,2,"Curveball",4,2,4,2,2,4,4,2,"Standard","Standard",35,"0","0.022",,
"FC","2023-08-04","87.6","-1.36","6.07","Schwarber, Kyle",656941,543475,,"called_strike",,,,,12,"Kyle Schwarber grounds out, second baseman Michael Massey to first baseman Salvador Perez.","R","L","R","PHI","KC","S",,,0,0,2023,"0.41","0.59","0.83","3.01",,679032,,2,4,"Bot",,,,,666023,,,4.511015633557295,-127.66133090226694,-2.585285052757636,3.675981460354217,24.14832075777723,-25.391356691479277,"3.29","1.51",,,,"89.2",2382,"7",717140,543475,666023,521692,686681,672580,677951,669004,664728,680118,"53.51",,,,,,,,36,1,"Cutter",4,2,4,2,2,4,4,2,"Standard","Standard",173,"0","-0.051",,
"FF","2023-08-04","91.5","-1.2","6.07","Schwarber, Kyle",656941,543475,"field_out","hit_into_play",,,,,3,"Kyle Schwarber flies out to right fielder Dairon Blanco.","R","L","R","PHI","KC","X",9,"fly_ball",2,1,2023,"-0.54","1.27","0.58","2.85",,,,0,3,"Bot",156.95,92.91,,,666023,,,5.7276468350141885,-133.13285942286396,-5.034709195517573,-7.680404334458324,29.507916646136316,-16.151399341696155,"3.24","1.56",276,"77.9",37,"92.5",2255,"7",717140,543475,666023,521692,686681,672580,677951,669004,664728,680118,"53.55",0.051,0.047,"0",1,0,0,3,23,4,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",209,"-0.025","-0.281",,
"FC","2023-08-04","87.5","-1.16","6.15","Schwarber, Kyle",656941,543475,,"called_strike",,,,,6,"Kyle Schwarber flies out to right fielder Dairon Blanco.","R","L","R","PHI","KC","S",,,2,0,2023,"0.23","0.65","0.76","2.07",,,,0,3,"Bot",,,,,666023,,,4.20194263509066,-127.3130150380724,-5.100484704943662,1.6629812400689732,25.706042873623684,-24.269292650201802,"3.17","1.49",,,,"88.6",2411,"6.9",717140,543475,666023,521692,686681,672580,677951,669004,664728,680118,"53.56",,,,,,,,23,3,"Cutter",2,2,2,2,2,2,2,2,"Standard","Standard",187,"0","-0.058",,
"CH","2023-08-04","85","-1.55","6.02","Schwarber, Kyle",656941,543475,,"ball",,,,,14,"Kyle Schwarber flies out to right fielder Dairon Blanco.","R","L","R","PHI","KC","B",,,1,0,2023,"-0.95","0.49","0.98","1.8",,,,0,3,"Bot",,,,,666023,,,7.902248502093114,-123.5217314448035,-4.61171411695954,-11.288652459506674,23.11308020213863,-26.461581944460775,"3.12","1.51",,,,"86",1752,"6.9",717140,543475,666023,521692,686681,672580,677951,669004,664728,680118,"53.64",,,,,,,,23,2,"Changeup",2,2,2,2,2,2,2,2,"Standard","Standard",226,"0","0.064",,
"CU","2023-08-04","78.4","-1.18","6.25","Schwarber, Kyle",656941,543475,,"ball",,,,,14,"Kyle Schwarber flies out to right fielder Dairon Blanco.","R","L","R","PHI","KC","B",,,0,0,2023,"0.5","-1.27","0.95","1.17",,,,0,3,"Bot",,,,,666023,,,3.6957570336264114,-114.0147730539303,-1.696157766959268,3.581290616778499,23.514012585888388,-43.05115604276304,"3.1","1.46",,,,"78.8",2343,"6.9",717140,543475,666023,521692,686681,672580,677951,669004,664728,680118,"53.64",,,,,,,,23,1,"Curveball",2,2,2,2,2,2,2,2,"Standard","Standard",29,"0","0.036",,
"ST","2023-08-04","82.5","-1.84","5.9","Schwarber, Kyle",656941,669395,"strikeout","swinging_strike",,,,,14,"Kyle Schwarber strikes out swinging.","R","L","R","PHI","KC","S",2,,3,2,2023,"1.71","0.04","0.96","0.88",,607208,679032,2,6,"Bot",,,,,666023,,,3.028546788705764,-119.98118673592542,-4.906093988157115,15.70529263244447,26.33529694642548,-30.917958799680317,"3.24","1.56",,,,"82.3",2668,"6.5",717140,669395,666023,521692,686681,672580,677951,669004,664728,680118,"53.97",,0,"0",1,0,0,,57,6,"Sweeper",5,6,5,6,6,5,5,6,"Standard","Standard",72,"-0.077","-0.495",,
"ST","2023-08-04","82.4","-1.71","5.9","Schwarber, Kyle",656941,669395,,"ball",,,,,14,"Kyle Schwarber strikes out swinging.","R","L","R","PHI","KC","B",,,2,2,2023,"1.66","0.09","2.01","1.07",,607208,679032,2,6,"Bot",,,,,666023,,,5.263258005756723,-119.87034727192231,-4.564229100901294,14.675200197182923,26.179387731755522,-30.581059106152566,"2.95","1.51",,,,"82.6",2627,"6.7",717140,669395,666023,521692,686681,672580,677951,669004,664728,680118,"53.77",,,,,,,,57,5,"Sweeper",5,6,5,6,6,5,5,6,"Standard","Standard",72,"0","0.103",,
"ST","2023-08-04","80.7","-1.74","5.88","Schwarber, Kyle",656941,669395,,"swinging_strike",,,,,14,"Kyle Schwarber strikes out swinging.","R","L","R","PHI","KC","S",,,2,1,2023,"1.66","0.2","0.83","1.97",,607208,679032,2,6,"Bot",,,,,666023,,,2.5644760774219146,-117.47719598769126,-2.322870345735961,14.59143735901373,26.417012997685934,-30.03847809472396,"3.24","1.56",,,,"80.5",2509,"6.6",717140,669395,666023,521692,686681,672580,677951,669004,664728,680118,"53.93",,,,,,,,57,4,"Sweeper",5,6,5,6,6,5,5,6,"Standard","Standard",71,"0","-0.096",,
"FC","2023-08-04","92","-1.82","6.01","Schwarber, Kyle",656941,669395,,"called_strike",,,,,8,"Kyle Schwarber strikes out swinging.","R","L","R","PHI","KC","S",,,2,0,2023,"0.05","0.8","0.23","1.97",,607208,679032,2,6,"Bot",,,,,666023,,,5.152989503650507,-133.85737332290276,-6.165630113821617,-0.6069162456198293,29.792836194498115,-21.372943399021388,"3.14","1.46",,,,"92.6",2516,"6.7",717140,669395,666023,521692,686681,672580,677951,669004,664728,680118,"53.75",,,,,,,,57,3,"Cutter",5,6,5,6,6,5,5,6,"Standard","Standard",194,"0","-0.065",,
"ST","2023-08-04","80.8","-1.76","5.93","Schwarber, Kyle",656941,669395,,"ball",,,,,12,"Kyle Schwarber strikes out swinging.","R","L","R","PHI","KC","B",,,1,0,2023,"1.63","0.2","1.37","2.56",,607208,679032,2,6,"Bot",,,,,666023,,,3.866843365288049,-117.51035803844607,-1.121597014490429,14.081344142993235,26.206289669035147,-30.302229360399696,"3","1.49",,,,"80.8",2530,"6.7",717140,669395,666023,521692,686681,672580,677951,669004,664728,680118,"53.78",,,,,,,,57,2,"Sweeper",5,6,5,6,6,5,5,6,"Standard","Standard",76,"0","0.033",,
"FC","2023-08-04","92.5","-1.87","5.94","Schwarber, Kyle",656941,669395,,"ball",,,,,13,"Kyle Schwarber strikes out swinging.","R","L","R","PHI","KC","B",,,0,0,2023,"0.06","0.75","-0.41","0.97",,607208,679032,2,6,"Bot",,,,,666023,,,3.6378266335197025,-134.51045636437806,-8.598848507212345,-0.07494704550221154,29.339791980504923,-21.389571443822973,"3.14","1.44",,,,"93.7",2498,"7",717140,669395,666023,521692,686681,672580,677951,669004,664728,680118,"53.46",,,,,,,,57,1,"Cutter",5,6,5,6,6,5,5,6,"Standard","Standard",190,"0","0.048",,
"CH","2023-08-04","85.4","-1.71","5.99","Schwarber, Kyle",656941,543475,"field_out","hit_into_play",,,,,5,"Kyle Schwarber grounds out to first baseman Salvador Perez.","R","L","R","PHI","KC","X",3,"ground_ball",1,2,2023,"-1.07","0.14","-0.23","2.52",,,,0,1,"Bot",167.65,158.51,,,666023,,,5.702480723454272,-124.30610530165143,-2.19355766110208,-12.191073376193486,24.53316560976542,-30.506442142217505,"3.24","1.56",82,"96.7",3,"86.4",1535,"6.9",717140,543475,666023,521692,686681,672580,677951,669004,664728,680118,"53.61",0.477,0.429,"0",1,0,0,4,4,4,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",235,"-0.021","-0.173",,
"FF","2023-08-04","92.5","0.79","6.62","Schwarber, Kyle",656941,680735,"hit_by_pitch","hit_by_pitch",,,,,12,"Kyle Schwarber hit by pitch.","R","L","L","PHI","KC","B",,,1,2,2023,"0.28","1.8","1.46","3.85",,,,0,9,"Bot",,,,,666023,,,1.0882489888832665,-134.6236890451174,-5.126477915847139,3.141847375663371,30.283006191224587,-9.39421982952491,"3.24","1.56",,,,"91.7",2120,"5.9",717140,680735,666023,521692,686681,672580,677951,669392,664728,680118,"54.6",,0.726005,"0.7",1,0,0,,78,4,"4-Seam Fastball",5,7,5,7,7,5,5,7,"Infield shade","Standard",164,"0.09","0.456",,
"CH","2023-08-04","84.9","-1.64","6","Schwarber, Kyle",656941,543475,,"ball",,,,,13,"Kyle Schwarber grounds out to first baseman Salvador Perez.","R","L","R","PHI","KC","B",,,0,2,2023,"-0.86","0.06","-1.45","0.94",,,,0,1,"Bot",,,,,666023,,,2.205546828272394,-123.62719140180864,-5.704973060401778,-9.289871787518743,24.12404078021916,-30.65700869261391,"3","1.49",,,,"85.9",1537,"6.8",717140,543475,666023,521692,686681,672580,677951,669004,664728,680118,"53.66",,,,,,,,4,3,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",233,"0","0.022",,
"FC","2023-08-04","88.3","1.2","6.48","Schwarber, Kyle",656941,680735,,"ball",,,,,13,"Kyle Schwarber hit by pitch.","R","L","L","PHI","KC","B",,,0,2,2023,"-0.28","0.16","-0.78","0.93",,,,0,9,"Bot",,,,,666023,,,-4.2009683774751165,-128.4953008053359,-7.774788125455015,-2.336832797637732,24.3455169790223,-29.09162442514335,"3.17","1.51",,,,"87.9",2295,"5.9",717140,680735,666023,521692,686681,672580,677951,669392,664728,680118,"54.64",,,,,,,,78,3,"Cutter",5,7,5,7,7,5,5,7,"Infield shade","Standard",200,"0","0.022",,
"FC","2023-08-04","88.9","1.26","6.54","Schwarber, Kyle",656941,680735,,"foul",,,,,1,"Kyle Schwarber hit by pitch.","R","L","L","PHI","KC","S",,,0,1,2023,"-0.34","0.42","-0.79","2.76",,,,0,9,"Bot",,,,,666023,,,-4.290163568351494,-129.47227108338237,-4.084693197512239,-3.019221402912,26.004171729494086,-26.863716802704182,"3.24","1.56",216,"72.7",29,"88.5",2311,"5.9",717140,680735,666023,521692,686681,672580,677951,669392,664728,680118,"54.61",,,,,,,,78,2,"Cutter",5,7,5,7,7,5,5,7,"Standard","Standard",194,"0","-0.049",,
"CH","2023-08-04","85.6","-1.7","5.99","Schwarber, Kyle",656941,543475,,"swinging_strike",,,,,13,"Kyle Schwarber grounds out to first baseman Salvador Perez.","R","L","R","PHI","KC","S",,,0,1,2023,"-1.01","0.27","-1.05","1.94",,,,0,1,"Bot",,,,,666023,,,3.5987527616095183,-124.62947864754524,-3.898483891185336,-11.203869538670705,23.916887111157802,-28.80183091057316,"3.24","1.56",,,,"86.7",1539,"6.9",717140,543475,666023,521692,686681,672580,677951,669004,664728,680118,"53.62",,,,,,,,4,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",231,"0","-0.049",,
"FC","2023-08-04","87.9","1.26","6.45","Schwarber, Kyle",656941,680735,,"called_strike",,,,,7,"Kyle Schwarber hit by pitch.","R","L","L","PHI","KC","S",,,0,0,2023,"-0.29","0.43","-0.65","1.46",,,,0,9,"Bot",,,,,666023,,,-4.006598680499507,-127.83810328436516,-6.84451605052857,-2.350029417757961,26.20910924673435,-26.237603849733706,"3.24","1.51",,,,"87.3",2204,"6",717140,680735,666023,521692,686681,672580,677951,669392,664728,680118,"54.54",,,,,,,,78,1,"Cutter",5,7,5,7,7,5,5,7,"Standard","Standard",184,"0","-0.038",,
"FF","2023-08-04","91.2","-1.47","6.07","Schwarber, Kyle",656941,543475,,"foul",,,,,3,"Kyle Schwarber grounds out to first baseman Salvador Perez.","R","L","R","PHI","KC","S",,,0,0,2023,"-0.33","1.38","0.68","2.89",,,,0,1,"Bot",,,,,666023,,,6.170764448745422,-132.62841468211636,-5.101157513594946,-5.212680725642726,29.634009288175385,-14.965569263709163,"3.24","1.56",281,"113.9",17,"92",2179,"6.9",717140,543475,666023,521692,686681,672580,677951,669004,664728,680118,"53.61",,,,,,,,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",217,"0","-0.038",,
"FF","2023-08-03","92.4","-1.85","5.49","Schwarber, Kyle",656941,456501,"field_out","hit_into_play",,,,,11,"Kyle Schwarber lines out to right fielder Jesus Sanchez.","R","L","R","MIA","PHI","X",9,"line_drive",2,2,2023,"-1.06","1.36","-0.04","3.74",,,,1,6,"Top",189.52,82.94,,,607732,,,6.836441330127031,-134.29983994278433,-1.5403137649343766,-14.307696551065202,31.322292114743092,-15.618919472859213,"3.31","1.58",327,"95.8",23,"91.2",2248,"5.8",717147,456501,607732,605137,650333,669394,621563,650559,665862,660821,"54.69",0.246,0.327,"0",1,0,0,5,37,5,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Infield shade","Standard",228,"0.018","-0.148",,
"SL","2023-08-03","86.5","-1.99","5.47","Schwarber, Kyle",656941,456501,,"called_strike",,,,,9,"Kyle Schwarber lines out to right fielder Jesus Sanchez.","R","L","R","MIA","PHI","S",,,2,1,2023,"0.25","0.94","0.59","1.59",,,,1,6,"Top",,,,,607732,,,5.550754968131186,-125.80380172483538,-4.894739369065219,1.5199972012931777,25.42897154138603,-21.411719384495072,"3.18","1.54",,,,"85.4",2359,"5.6",717147,456501,607732,605137,650333,669394,621563,650559,665862,660821,"54.88",,,,,,,,37,4,"Slider",1,2,2,1,2,1,2,1,"Infield shade","Standard",221,"0","-0.048",,
"SL","2023-08-03","86.7","-2.11","5.37","Schwarber, Kyle",656941,456501,,"ball",,,,,14,"Kyle Schwarber lines out to right fielder Jesus Sanchez.","R","L","R","MIA","PHI","B",,,1,1,2023,"0.25","0.79","0.11","0.91",,,,1,6,"Top",,,,,607732,,,4.7604846135237375,-126.15504929077814,-6.013232373618581,1.6503397764664718,26.79115576275275,-22.720936530244046,"3.21","1.54",,,,"85.9",2375,"5.9",717147,456501,607732,605137,650333,669394,621563,650559,665862,660821,"54.6",,,,,,,,37,3,"Slider",1,2,2,1,2,1,2,1,"Infield shade","Standard",213,"0","0.034",,
"FF","2023-08-03","92.4","-1.68","5.56","Schwarber, Kyle",656941,456501,,"ball",,,,,12,"Kyle Schwarber lines out to right fielder Jesus Sanchez.","R","L","R","MIA","PHI","B",,,0,1,2023,"-0.93","1.52","0.43","3.81",,,,1,6,"Top",,,,,607732,,,7.362179149089667,-134.32129988438913,-1.9134009266164893,-12.957336933817928,31.39949422803564,-13.64456300370477,"3.31","1.59",,,,"91.5",2292,"6",717147,456501,607732,605137,650333,669394,621563,650559,665862,660821,"54.51",,,,,,,,37,2,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Infield shade","Standard",222,"0","0.019",,
"SI","2023-08-03","92.3","-1.76","5.52","Schwarber, Kyle",656941,456501,,"called_strike",,,,,7,"Kyle Schwarber lines out to right fielder Jesus Sanchez.","R","L","R","MIA","PHI","S",,,0,0,2023,"-1.58","0.73","-0.32","2.04",,,,1,6,"Top",,,,,607732,,,7.021731853200599,-134.12451960862418,-4.5560886616547815,-20.610402634719144,30.47845741590354,-22.531114857063876,"3.21","1.54",,,,"91",2166,"5.7",717147,456501,607732,605137,650333,669394,621563,650559,665862,660821,"54.79",,,,,,,,37,1,"Sinker",1,2,2,1,2,1,2,1,"Infield shade","Standard",230,"0","-0.026",,
"SL","2023-08-03","87.7","-2.78","5.47","Schwarber, Kyle",656941,456501,"strikeout","swinging_strike",,,,,9,"Kyle Schwarber strikes out swinging.","R","L","R","MIA","PHI","S",2,,3,2,2023,"0.07","0.78","0.43","1.82",,,,1,3,"Top",,,,,607732,,,7.544680338356971,-127.60585123838584,-4.291951707069378,-0.7006891382512752,25.464960104895354,-22.950027202514278,"3.31","1.58",,,,"86.9",2283,"5.7",717147,456501,607732,605137,650333,669394,621563,650559,665862,660821,"54.75",,0,"0",1,0,0,,17,8,"Slider",0,2,2,0,2,0,2,0,"Infield shade","Standard",212,"0.013","-0.207",,
"CH","2023-08-03","83.7","-1.64","5.5","Schwarber, Kyle",656941,456501,,"ball",,,,,11,"Kyle Schwarber strikes out swinging.","R","L","R","MIA","PHI","B",,,2,2,2023,"-0.98","0.28","-1.14","2.88",,,,1,3,"Top",,,,,607732,,,3.054183889067228,-121.91336188235283,-0.16912606107521244,-10.38185233401518,24.486407578518477,-29.588985113237854,"3.23","1.58",,,,"83",1482,"5.8",717147,456501,607732,605137,650333,669394,621563,650559,665862,660821,"54.69",,,,,,,,17,7,"Changeup",0,2,2,0,2,0,2,0,"Infield shade","Standard",236,"0","0.059",,
"FF","2023-08-03","92.5","-1.79","5.47","Schwarber, Kyle",656941,456501,,"foul",,,,,2,"Kyle Schwarber strikes out swinging.","R","L","R","MIA","PHI","S",,,2,2,2023,"-1","1.17","0.17","3.16",,,,1,3,"Top",,,,,607732,,,7.106071868629464,-134.55456240272397,-2.6324464897567372,-13.69227415323577,29.02706199948006,-17.52691769279082,"3.31","1.58",161,"64.6",58,"91.7",2174,"5.8",717147,456501,607732,605137,650333,669394,621563,650559,665862,660821,"54.71",,,,,,,,17,6,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Infield shade","Standard",225,"0","0",,
"FF","2023-08-03","92.4","-1.72","5.59","Schwarber, Kyle",656941,456501,,"foul",,,,,12,"Kyle Schwarber strikes out swinging.","R","L","R","MIA","PHI","S",,,2,2,2023,"-1.03","1.43","0.34","3.57",,,,1,3,"Top",,,,,607732,,,7.3910964295904265,-134.29648225534197,-2.3474537101828217,-14.19454063211726,32.94334796568145,-14.667747360982133,"3.31","1.58",423,"111.2",35,"90.8",2278,"5.7",717147,456501,607732,605137,650333,669394,621563,650559,665862,660821,"54.81",,,,,,,,17,5,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Infield shade","Standard",225,"0","0",,
"CH","2023-08-03","84.2","-1.79","5.47","Schwarber, Kyle",656941,456501,,"called_strike",,,,,8,"Kyle Schwarber strikes out swinging.","R","L","R","MIA","PHI","S",,,2,1,2023,"-1.03","0.34","0.13","1.67",,,,1,3,"Top",,,,,607732,,,6.439788823692414,-122.3992481051383,-3.0726982867925496,-11.6589448857918,25.439486252741492,-28.32998948754379,"3.25","1.54",,,,"83.2",1412,"5.8",717147,456501,607732,605137,650333,669394,621563,650559,665862,660821,"54.68",,,,,,,,17,4,"Changeup",0,2,2,0,2,0,2,0,"Infield shade","Standard",232,"0","-0.048",,
