pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
SI,2024-07-24,92.8,3.24,5.7,"Schwarber, Kyle",656941,595345,walk,ball,,,,,12.0,Kyle Schwarber walks.,R,L,L,MIN,PHI,B,,,3,1,2024,1.43,0.69,0.91,3.5,,,,0,1,Top,,,,,680777,,,-9.092489368516349,-134.8889854771124,-1.322670633673698,19.39271184298974,29.803811057515773,-23.61820872320656,3.33,1.39,,,,92.9,2304.0,6.5,745877,595345,680777,467793,666397,650489,686797,663616,621439,596146,54.03,,0.689131,0.7,1.0,0.0,0.0,,1,5,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,140.0,-0.036,0.259,,
FS,2024-07-24,98.3,-2.24,5.85,"Schwarber, Kyle",656941,661395,strikeout,swinging_strike,,,,,7.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,2.0,,2,2,2024,-1.38,0.37,-0.44,1.87,,,,0,9,Top,,,,,680777,,,8.132073437438898,-142.85747566315658,-6.222629751558852,-20.738240059690817,31.02648513748991,-25.91815769889429,3.33,1.53,,,,99.1,1759.0,6.7,745877,661395,680777,467793,666397,650489,686797,663616,668885,596146,53.84,,0.0,0.0,1.0,0.0,0.0,,75,5,Split-Finger,4,4,4,4,4,4,4,4,Strategic,Standard,237.0,0.058,-0.204,77.6517,7.90252
SL,2024-07-24,82.9,3.04,5.7,"Schwarber, Kyle",656941,595345,,ball,,,,,13.0,Kyle Schwarber walks.,R,L,L,MIN,PHI,B,,,2,1,2024,-0.82,0.4,-1.54,1.82,,,,0,1,Top,,,,,680777,,,-8.89692107155413,-120.4242918828244,-3.1808312246454697,-6.291641968197953,22.523347803481023,-27.822819681066623,3.27,1.41,,,,83.3,2638.0,6.6,745877,595345,680777,467793,666397,650489,686797,663616,621439,596146,53.92,,,,,,,,1,4,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,265.0,0.0,0.109,,
FS,2024-07-24,98.2,-2.35,5.79,"Schwarber, Kyle",656941,661395,,ball,,,,,14.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,B,,,1,2,2024,-1.22,0.15,0.83,0.66,,,,0,9,Top,,,,,680777,,,11.416517453025422,-142.4598673626513,-8.769948254499358,-19.16188724976592,29.93121730961885,-28.39911793592181,3.33,1.4,,,,98.4,1657.0,6.4,745877,661395,680777,467793,666397,650489,686797,663616,668885,596146,54.12,,,,,,,,75,4,Split-Finger,4,4,4,4,4,4,4,4,Strategic,Standard,239.0,0.0,0.036,,
SI,2024-07-24,93.8,2.94,5.79,"Schwarber, Kyle",656941,595345,,ball,,,,,12.0,Kyle Schwarber walks.,R,L,L,MIN,PHI,B,,,1,1,2024,1.5,0.79,0.27,3.71,,,,0,1,Top,,,,,680777,,,-10.237230940201304,-136.16888430086183,-1.3344405919442497,20.97638842063106,31.29504501458088,-22.34444619821263,3.36,1.44,,,,93.7,2339.0,6.5,745877,595345,680777,467793,666397,650489,686797,663616,621439,596146,54.05,,,,,,,,1,3,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,142.0,0.0,0.047,,
CU,2024-07-24,87.1,-2.34,5.92,"Schwarber, Kyle",656941,661395,,ball,,,,,11.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,B,,,0,2,2024,0.4,-0.4,-1.97,3.11,,,,0,9,Top,,,,,680777,,,0.0493647791968045,-126.85193787992998,0.2458773240739573,4.364485611589102,25.61817181028932,-36.78754162657616,3.33,1.43,,,,87.3,2549.0,6.3,745877,661395,680777,467793,666397,650489,686797,663616,668885,596146,54.17,,,,,,,,75,3,Curveball,4,4,4,4,4,4,4,4,Strategic,Standard,48.0,0.0,0.021,,
FS,2024-07-24,97.3,-2.46,5.9,"Schwarber, Kyle",656941,661395,,called_strike,,,,,4.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,,,0,1,2024,-1.14,0.13,-0.53,2.25,,,,0,9,Top,,,,,680777,,,7.794980161682589,-141.55447847671562,-4.623580569787632,-16.99778554771039,29.45398855888236,-29.63818715382086,3.33,1.4,,,,97.6,1729.0,6.3,745877,661395,680777,467793,666397,650489,686797,663616,668885,596146,54.22,,,,,,,,75,2,Split-Finger,4,4,4,4,4,4,4,4,Strategic,Standard,246.0,0.0,-0.049,,
SL,2024-07-24,82.0,3.06,5.74,"Schwarber, Kyle",656941,595345,,called_strike,,,,,7.0,Kyle Schwarber walks.,R,L,L,MIN,PHI,S,,,1,0,2024,-0.97,0.31,-0.64,1.94,,,,0,1,Top,,,,,680777,,,-6.5007395650070405,-119.258769848413,-2.6003254237528632,-7.862296384489038,24.592857750070745,-28.89295164147882,3.24,1.39,,,,81.9,2665.0,6.4,745877,595345,680777,467793,666397,650489,686797,663616,621439,596146,54.08,,,,,,,,1,2,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,272.0,0.0,-0.044,,
SL,2024-07-24,82.0,3.08,5.83,"Schwarber, Kyle",656941,595345,,ball,,,,,13.0,Kyle Schwarber walks.,R,L,L,MIN,PHI,B,,,0,0,2024,-0.94,0.35,-1.39,1.87,,,,0,1,Top,,,,,680777,,,-8.325492766204214,-119.15823322936848,-3.044235547116869,-7.225511539481426,24.215272824437356,-28.435530515317808,3.33,1.53,,,,82.0,2626.0,6.5,745877,595345,680777,467793,666397,650489,686797,663616,621439,596146,53.98,,,,,,,,1,1,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,278.0,0.0,0.034,,
FS,2024-07-24,97.0,-2.32,5.95,"Schwarber, Kyle",656941,661395,,called_strike,,,,,11.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,,,0,0,2024,-1.32,0.18,-0.21,3.41,,,,0,9,Top,,,,,680777,,,8.662734699447341,-141.09613009124325,-1.6973539390721677,-19.529229136918712,28.97915568208009,-29.59326938016375,3.27,1.45,,,,97.7,1665.0,6.5,745877,661395,680777,467793,666397,650489,686797,663616,668885,596146,54.0,,,,,,,,75,1,Split-Finger,4,4,4,4,4,4,4,4,Standard,Standard,239.0,0.0,-0.033,,
CH,2024-07-23,84.5,-0.64,6.32,"Schwarber, Kyle",656941,680573,strikeout,swinging_strike,,,,,13.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,2.0,,3,2,2024,-1.58,0.77,-1.01,1.84,,,,1,6,Top,,,,,543877,,,2.3387075916871445,-122.9275546689206,-5.644455073507827,-16.50236773072211,25.257528910506068,-23.47749422617625,3.37,1.54,,,,85.8,2447.0,7.2,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.3,,0.0,0.0,1.0,0.0,0.0,,37,9,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,249.0,0.025,-0.21,67.51005,8.78425
SL,2024-07-23,88.2,-0.95,6.47,"Schwarber, Kyle",656941,680573,,foul,,,,,9.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,,,3,2,2024,0.57,0.7,0.64,1.92,,,,1,6,Top,,,,,543877,,,2.712613878779768,-128.35442759694436,-6.4988333447608335,5.721184314357617,26.668848617322944,-23.334411233354043,3.37,1.54,251.0,112.4,12.0,89.4,2381.0,7.0,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.48,,,,,,,,37,8,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,170.0,0.0,0.0,79.27036,8.12343
SL,2024-07-23,89.0,-0.63,6.61,"Schwarber, Kyle",656941,680573,,ball,,,,,14.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,B,,,2,2,2024,0.36,0.55,0.52,0.72,,,,1,6,Top,,,,,543877,,,2.0826775809617266,-129.38734987363122,-9.629839472279055,3.653732966249665,26.4729327641937,-24.197409086586177,3.23,1.54,,,,89.8,2394.0,6.8,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.71,,,,,,,,37,7,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,171.0,0.0,0.068,,
FF,2024-07-23,95.4,-0.42,6.57,"Schwarber, Kyle",656941,680573,,foul,,,,,11.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,,,2,2,2024,-0.58,1.51,-0.36,3.58,,,,1,6,Top,,,,,543877,,,1.45734871260582,-138.90494339605726,-5.658305414059505,-7.79028749464073,32.26098642454629,-11.6278955446181,3.37,1.54,182.0,84.7,67.0,96.2,2265.0,6.8,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.72,,,,,,,,37,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,194.0,0.0,0.0,68.75667,6.73396
CH,2024-07-23,84.0,-0.67,6.32,"Schwarber, Kyle",656941,680573,,ball,,,,,14.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,B,,,1,2,2024,-1.28,1.14,0.71,1.25,,,,1,6,Top,,,,,543877,,,5.805259070276805,-122.06446761365233,-7.676510412962165,-13.967973811716933,24.253328629314176,-19.455171375810224,3.09,1.47,,,,85.1,2428.0,7.1,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.4,,,,,,,,37,5,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,243.0,0.0,0.026,,
CH,2024-07-23,83.9,-0.9,6.16,"Schwarber, Kyle",656941,680573,,ball,,,,,13.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,B,,,0,2,2024,-1.3,1.04,-0.32,0.89,,,,1,6,Top,,,,,543877,,,4.000715938260676,-121.94383132575346,-7.928416723355149,-13.795241264253573,24.845893917564325,-20.43476972355806,3.19,1.54,,,,85.2,2548.0,7.3,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.24,,,,,,,,37,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,247.0,0.0,0.013,,
SL,2024-07-23,87.3,-0.86,6.56,"Schwarber, Kyle",656941,680573,,foul,,,,,14.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,,,0,2,2024,0.54,0.77,1.0,2.45,,,679032.0,0,6,Top,,,,,543877,,,3.391568517028767,-127.10983608277668,-5.406238211853674,5.230816649314305,24.311707066278142,-22.93352982521564,3.37,1.54,229.0,110.8,7.0,88.2,2491.0,6.7,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.83,,,,,,,,37,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,177.0,0.0,0.0,77.58155,8.35475
FF,2024-07-23,91.6,-0.81,6.45,"Schwarber, Kyle",656941,680573,,swinging_strike,,,,,2.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,,,0,1,2024,-0.46,1.58,-0.05,3.0,,,679032.0,0,6,Top,,,,,543877,,,2.9281260184414637,-133.22648829110264,-6.279528902227511,-6.121105079755657,30.44526926440023,-12.191417669535342,3.37,1.54,,,,92.0,2358.0,6.7,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.78,,,,,,,,37,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,199.0,0.0,-0.073,77.34677,6.3946
FF,2024-07-23,91.4,-0.93,6.5,"Schwarber, Kyle",656941,680573,,foul_tip,,,,,6.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,,,0,0,2024,-0.38,1.66,0.29,2.58,,,679032.0,0,6,Top,,,,,543877,,,3.923139921846008,-132.75454533525962,-7.531307370211537,-5.393872266678332,31.49756751328957,-11.112063998445963,3.37,1.54,,,,91.4,2390.0,6.7,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.84,,,,,,,,37,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,204.0,0.0,-0.063,78.86742,6.84157
FF,2024-07-23,94.4,-0.74,6.56,"Schwarber, Kyle",656941,680573,strikeout,swinging_strike,,,,,1.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,2.0,,2,2,2024,-0.24,1.61,-0.32,3.35,,681082.0,,1,3,Top,,,,,543877,,,1.6239397902965662,-137.3761413282522,-6.323675346463919,-3.3809555354941327,29.22808831338143,-10.581516340763304,3.37,1.54,,,,95.2,2223.0,6.7,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.82,,0.0,0.0,1.0,0.0,0.0,,17,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,198.0,0.039,-0.266,70.08445,5.87361
SL,2024-07-23,84.9,-0.57,6.6,"Schwarber, Kyle",656941,680573,,foul,,,,,6.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,,,2,2,2024,0.47,0.45,0.8,2.5,,681082.0,,1,3,Top,,,,,543877,,,2.2749174717546565,-123.68689659794865,-4.314689528415001,4.509002764663098,21.60559233553263,-26.90780488274052,3.37,1.54,285.0,86.9,43.0,86.1,2304.0,6.7,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.77,,,,,,,,17,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,158.0,0.0,0.0,78.57947,8.21678
CH,2024-07-23,80.7,-1.1,6.3,"Schwarber, Kyle",656941,680573,,ball,,,,,13.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,B,,,1,2,2024,-1.59,0.58,-0.95,0.87,,,681082.0,1,3,Top,,,,,543877,,,3.393089206598361,-117.32262916901394,-6.54566650370354,-15.31402082402934,23.068734047511395,-25.74095210732346,3.29,1.54,,,,81.3,2236.0,6.8,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.65,,,,,,,,17,5,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,251.0,-0.019,0.057,,
SL,2024-07-23,86.9,-0.8,6.5,"Schwarber, Kyle",656941,680573,,foul,,,,,12.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,,,1,2,2024,0.21,0.83,0.84,3.4,,,681082.0,1,3,Top,,,,,543877,,,3.536339286764981,-126.7062099442902,-3.0532103254519147,1.6381648889442515,22.65136096623104,-22.81835978943829,3.37,1.54,,,,88.2,2345.0,6.7,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.81,,,,,,,,17,4,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,178.0,0.0,0.0,43.68241,5.09831
CH,2024-07-23,81.3,-0.72,6.43,"Schwarber, Kyle",656941,680573,,foul,,,,,6.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,,,1,1,2024,-1.29,1.0,0.49,2.22,,,681082.0,1,3,Top,,,,,543877,,,5.237117601707899,-118.33205950784355,-4.834759525771395,-13.116069642736653,21.19085533793687,-22.03109901130533,3.37,1.54,295.0,111.7,16.0,82.5,2215.0,6.9,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.56,,,,,,,,17,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,248.0,0.0,-0.069,74.23462,7.92456
CH,2024-07-23,81.9,-0.94,6.22,"Schwarber, Kyle",656941,680573,,blocked_ball,,,,,13.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,B,,,0,1,2024,-1.34,0.33,-0.54,-0.16,,,681082.0,1,3,Top,,,,,543877,,,3.539744701599636,-119.06819694100774,-8.624467394840812,-13.489354013841092,20.77068760887973,-27.688934218006494,3.28,1.54,,,,83.2,2319.0,7.0,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.53,,,,,,,,17,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,254.0,0.0,0.034,,
SL,2024-07-23,86.9,-0.72,6.59,"Schwarber, Kyle",656941,680573,,called_strike,,,,,9.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,,,0,0,2024,0.03,1.11,0.52,1.83,,,681082.0,1,3,Top,,,,,543877,,,2.9299264235817954,-126.47605797127812,-7.616307551021733,-0.1855456762389523,22.632155084668323,-19.01581358337458,3.29,1.54,,,,88.0,2291.0,6.7,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.78,,,,,,,,17,1,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,179.0,0.0,-0.047,,
CH,2024-07-23,91.1,-0.56,5.53,"Schwarber, Kyle",656941,643377,field_out,hit_into_play,,,,,11.0,Kyle Schwarber flies out to center fielder Austin Martin.,R,L,R,MIN,PHI,X,8.0,fly_ball,1,2,2024,-1.26,0.14,-0.89,2.56,,,681082.0,2,8,Top,89.12,73.88,,,543877,,,1.8628696670383151,-132.70277612716697,-1.8841913992503008,-15.268798554951156,28.44376195193176,-30.33476796902674,3.37,1.54,323.0,90.2,37.0,91.3,1950.0,6.3,745878,643377,543877,467793,666397,686797,650489,670242,668885,596146,54.17,0.034,0.049,0.0,1.0,0.0,0.0,3.0,54,5,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,227.0,0.051,-0.165,66.50742,7.59665
ST,2024-07-23,87.4,-0.49,5.53,"Schwarber, Kyle",656941,643377,,foul,,,,,14.0,Kyle Schwarber flies out to center fielder Austin Martin.,R,L,R,MIN,PHI,S,,,1,2,2024,1.24,-0.06,1.36,1.53,,,681082.0,2,8,Top,,,,,543877,,,1.918809150833709,-127.21429856003589,-3.320709877408702,12.899864489918384,28.368235416402054,-32.36195731733633,3.37,1.54,8.0,94.2,-13.0,87.4,3140.0,6.5,745878,643377,543877,467793,666397,686797,650489,670242,668885,596146,54.05,,,,,,,,54,4,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,38.0,0.0,0.0,80.44298,8.70484
CH,2024-07-23,91.6,-0.61,5.51,"Schwarber, Kyle",656941,643377,,ball,,,,,13.0,Kyle Schwarber flies out to center fielder Austin Martin.,R,L,R,MIN,PHI,B,,,0,2,2024,-1.42,0.02,-1.02,1.05,,,681082.0,2,8,Top,,,,,543877,,,2.0348225151168338,-133.38912786991656,-5.452542853470191,-17.318718987793538,30.02538181242948,-30.881649293689254,3.21,1.44,,,,91.8,1947.0,6.5,745878,643377,543877,467793,666397,686797,650489,670242,668885,596146,54.05,,,,,,,,54,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,231.0,0.0,0.023,,
ST,2024-07-23,86.2,-0.67,5.51,"Schwarber, Kyle",656941,643377,,called_strike,,,,,2.0,Kyle Schwarber flies out to center fielder Austin Martin.,R,L,R,MIN,PHI,S,,,0,1,2024,1.19,-0.1,0.07,3.07,,,681082.0,2,8,Top,,,,,543877,,,-0.6627263082154391,-125.46173985300013,0.7006959281379614,12.585936579887582,27.82011948446721,-33.65581038930884,3.26,1.54,,,,85.8,3078.0,6.3,745878,643377,543877,467793,666397,686797,650489,670242,668885,596146,54.25,,,,,,,,54,2,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,39.0,0.0,-0.047,,
FF,2024-07-23,95.4,-0.48,5.65,"Schwarber, Kyle",656941,643377,,called_strike,,,,,6.0,Kyle Schwarber flies out to center fielder Austin Martin.,R,L,R,MIN,PHI,S,,,0,0,2024,-0.26,1.53,0.61,2.69,,,681082.0,2,8,Top,,,,,543877,,,3.461660753700495,-138.8357973546932,-5.5809720168589765,-4.184263117737163,32.615858672497055,-11.311633332236614,3.3,1.54,,,,95.4,2451.0,6.4,745878,643377,543877,467793,666397,686797,650489,670242,668885,596146,54.09,,,,,,,,54,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,206.0,0.0,-0.039,,
FF,2024-07-23,92.6,-1.02,6.5,"Schwarber, Kyle",656941,680573,field_out,hit_into_play,,,,,6.0,Kyle Schwarber flies out sharply to right fielder Max Kepler.,R,L,R,MIN,PHI,X,9.0,fly_ball,2,0,2024,-0.79,1.54,0.38,2.45,,,,0,1,Top,184.59,60.62,,,543877,,,5.332187145945001,-134.57267294876686,-7.921635892444407,-10.715051908276244,30.31866414754103,-11.925682999968924,3.37,1.54,369.0,106.7,46.0,93.1,2312.0,6.7,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.76,0.203,0.416,0.0,1.0,0.0,0.0,5.0,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,194.0,0.022,-0.323,82.30717,7.71981
SL,2024-07-23,85.1,-1.08,6.42,"Schwarber, Kyle",656941,680573,,ball,,,,,14.0,Kyle Schwarber flies out sharply to right fielder Max Kepler.,R,L,R,MIN,PHI,B,,,1,0,2024,0.77,0.45,1.19,1.22,,,,0,1,Top,,,,,543877,,,3.8039273776625326,-123.79331530322824,-6.8149824419299225,7.157512666677609,25.343736810024637,-26.394118142801457,3.17,1.47,,,,85.9,2421.0,6.9,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.64,,,,,,,,1,2,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,164.0,0.0,0.061,,
FF,2024-07-23,93.2,-1.03,6.42,"Schwarber, Kyle",656941,680573,,ball,,,,,12.0,Kyle Schwarber flies out sharply to right fielder Max Kepler.,R,L,R,MIN,PHI,B,,,0,0,2024,-0.72,1.52,1.03,3.74,,,,0,1,Top,,,,,543877,,,6.925089334982104,-135.53057074579567,-4.500689570377026,-10.400522510673555,29.633454738573448,-12.62676071321144,3.27,1.54,,,,93.7,2304.0,6.6,745878,680573,543877,467793,666397,686797,650489,670242,668885,596146,53.9,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,201.0,0.0,0.034,,
CH,2024-07-22,83.7,-1.68,6.12,"Schwarber, Kyle",656941,641927,field_out,hit_into_play,,,,,7.0,"Kyle Schwarber grounds out, second baseman Brooks Lee to first baseman Carlos Santana.",R,L,R,MIN,PHI,X,4.0,ground_ball,1,0,2024,-1.43,0.16,-0.63,1.64,,,,2,5,Top,144.67,150.57,,,680777,,,5.314963960708412,-121.8326634911176,-4.302504989176744,-15.280251629823722,23.37393762145093,-29.9809684308787,3.41,1.58,48.0,98.8,1.0,84.7,2066.0,6.9,745881,641927,680777,467793,686797,660636,650489,622534,621439,596146,53.63,0.429,0.427,0.0,1.0,0.0,0.0,4.0,35,2,Changeup,1,2,2,1,2,1,2,1,Infield shade,Standard,254.0,0.011,-0.114,77.3891,8.09706
FC,2024-07-22,86.6,-1.57,6.02,"Schwarber, Kyle",656941,641927,,ball,,,,,14.0,"Kyle Schwarber grounds out, second baseman Brooks Lee to first baseman Carlos Santana.",R,L,R,MIN,PHI,B,,,0,0,2024,0.24,0.69,0.91,1.4,,,,2,5,Top,,,,,680777,,,5.515086046013395,-126.0953960283654,-6.412150371744438,1.5718977316894478,22.134922273166534,-23.78836229150064,3.42,1.55,,,,88.6,2141.0,7.2,745881,641927,680777,467793,686797,660636,650489,622534,621439,596146,53.31,,,,,,,,35,1,Cutter,1,2,2,1,2,1,2,1,Infield shade,Standard,193.0,0.0,0.015,,
FC,2024-07-22,86.3,-1.52,6.03,"Schwarber, Kyle",656941,641927,field_out,hit_into_play,,,,,6.0,Kyle Schwarber pops out to first baseman Carlos Santana in foul territory.,R,L,R,MIN,PHI,X,3.0,popup,1,0,2024,0.46,0.5,0.76,2.73,,,681082.0,2,2,Top,154.8,195.69,,,680777,,,4.5651523520689805,-125.75364113436645,-2.7818053336939768,4.179271579822869,21.63546299728144,-26.516661774163808,3.41,1.58,56.0,71.5,77.0,88.6,2032.0,7.3,745881,641927,680777,467793,686797,660636,650489,622534,621439,596146,53.2,0.001,0.0,0.0,1.0,0.0,0.0,3.0,13,2,Cutter,0,2,2,0,2,0,2,0,Infield shade,Standard,178.0,0.018,-0.256,74.72785,7.56267
FF,2024-07-22,91.3,-1.68,5.99,"Schwarber, Kyle",656941,641927,,ball,,,,,1.0,Kyle Schwarber pops out to first baseman Carlos Santana in foul territory.,R,L,R,MIN,PHI,B,,,0,0,2024,-0.55,1.46,-0.8,3.08,,,681082.0,2,2,Top,,,,,680777,,,3.4689492234136563,-132.99897186395512,-4.685878300689536,-7.313229548527743,27.56143405837951,-14.036796292189122,3.39,1.69,,,,93.0,2464.0,7.2,745881,641927,680777,467793,686797,660636,650489,622534,621439,596146,53.33,,,,,,,,13,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shade,Standard,209.0,0.0,0.028,,
FF,2024-07-22,97.8,-2.75,5.66,"Schwarber, Kyle",656941,663485,strikeout,swinging_strike,,,,,4.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,2.0,,1,2,2024,-1.12,1.12,-0.48,2.15,,,,2,8,Top,,,,,680777,,,8.57657988114048,-142.11892742634151,-6.462808077695078,-17.12223336229934,32.517136049874395,-15.643569370940607,3.41,1.58,,,,96.6,2347.0,5.7,745881,663485,680777,467793,666397,686797,650489,622534,621439,596146,54.83,,0.0,0.0,1.0,0.0,0.0,,61,4,4-Seam Fastball,4,2,2,4,2,4,2,4,Strategic,Standard,234.0,0.013,-0.069,80.32286,7.23963
FS,2024-07-22,87.7,-2.59,5.58,"Schwarber, Kyle",656941,663485,,ball,,,,,13.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,B,,,0,2,2024,-0.7,0.01,-1.08,2.15,,,,2,8,Top,,,,,680777,,,5.050038697476678,-127.69713251007744,-2.227142841157112,-8.692502313764862,23.959000800749312,-31.830241950210244,3.4,1.6,,,,87.1,1139.0,5.7,745881,663485,680777,467793,666397,686797,650489,622534,621439,596146,54.8,,,,,,,,61,3,Split-Finger,4,2,2,4,2,4,2,4,Strategic,Standard,256.0,0.0,0.009,,
FF,2024-07-22,97.2,-2.55,5.79,"Schwarber, Kyle",656941,663485,,foul,,,,,2.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,,,0,1,2024,-0.96,1.16,0.04,2.89,,,,2,8,Top,,,,,680777,,,9.036300178854203,-141.33502515121,-4.86863930878673,-14.85797705200518,30.673325069143875,-15.612721569607366,3.41,1.58,143.0,83.3,10.0,96.3,2411.0,5.7,745881,663485,680777,467793,666397,686797,650489,622534,621439,596146,54.8,,,,,,,,61,2,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,223.0,0.0,-0.022,80.51249,7.00638
FC,2024-07-22,92.0,-2.64,5.79,"Schwarber, Kyle",656941,663485,,called_strike,,,,,5.0,Kyle Schwarber strikes out swinging.,R,L,R,MIN,PHI,S,,,0,0,2024,0.15,0.81,0.25,2.83,,,,2,8,Top,,,,,680777,,,6.901853138841568,-133.85128430004397,-3.4382021796663618,0.4181751272130036,26.916491056390655,-21.860951705669336,3.44,1.64,,,,91.2,2474.0,5.7,745881,663485,680777,467793,666397,686797,650489,622534,621439,596146,54.84,,,,,,,,61,1,Cutter,4,2,2,4,2,4,2,4,Standard,Standard,207.0,0.0,-0.016,,
